"ID","prompt","response","set","lab","rater1","rater2","rater3","Fluency_Ceinture","Fluency_Brouette","Fluency_avrg","Orig_Ceinture","Orig_Brouette","Orig_avrg","CSE","CPI","Openness","Gender","Nationality","Age"
158,"ceinture","Retenir quelque chose",10,6,3,1,2,2,3,2.5,1.5,1.2222222223333301,1.361111111166665,3.3333333333333335,2.2,2.9,"F","Française",42
158,"brouette","Déplacer des choses lourdes",10,6,1,1,1,2,3,2.5,1.5,1.2222222223333301,1.361111111166665,3.3333333333333335,2.2,2.9,"F","Française",42
158,"brouette","Faire du jardinage pour déplacer la terre",10,6,1,1,1,2,3,2.5,1.5,1.2222222223333301,1.361111111166665,3.3333333333333335,2.2,2.9,"F","Française",42
158,"brouette","Mettre des fleurs dedans pour faire déco dans un jardin",10,6,2,1,2,2,3,2.5,1.5,1.2222222223333301,1.361111111166665,3.3333333333333335,2.2,2.9,"F","Française",42
159,"ceinture","Relais",10,6,3,2,3,3,5,4,2.33333333333333,1.3333333332,1.833333333266665,3.1666666666666665,3.2,2.9,"M","Française",0
159,"ceinture","Course à deux",10,6,2,5,2,3,5,4,2.33333333333333,1.3333333332,1.833333333266665,3.1666666666666665,3.2,2.9,"M","Française",0
159,"ceinture","Cordes",10,6,2,1,1,3,5,4,2.33333333333333,1.3333333332,1.833333333266665,3.1666666666666665,3.2,2.9,"M","Française",0
159,"brouette","Jardin",10,6,1,1,1,3,5,4,2.33333333333333,1.3333333332,1.833333333266665,3.1666666666666665,3.2,2.9,"M","Française",0
159,"brouette","Course a la brouette",10,6,1,1,1,3,5,4,2.33333333333333,1.3333333332,1.833333333266665,3.1666666666666665,3.2,2.9,"M","Française",0
159,"brouette","Potager",10,6,3,1,2,3,5,4,2.33333333333333,1.3333333332,1.833333333266665,3.1666666666666665,3.2,2.9,"M","Française",0
159,"brouette","Relais",10,6,1,1,2,3,5,4,2.33333333333333,1.3333333332,1.833333333266665,3.1666666666666665,3.2,2.9,"M","Française",0
159,"brouette","Décoration",10,6,2,1,1,3,5,4,2.33333333333333,1.3333333332,1.833333333266665,3.1666666666666665,3.2,2.9,"M","Française",0
160,"ceinture","Jeu pour chat",10,6,2,1,3,2,4,3,2.1666666665,2.3333333335,2.25,3.5,3.2,2.6,"F","Française",25
160,"ceinture","Pour remplacer un mètre",10,6,3,1,3,2,4,3,2.1666666665,2.3333333335,2.25,3.5,3.2,2.6,"F","Française",25
160,"brouette","Pour faire une course",10,6,1,1,1,2,4,3,2.1666666665,2.3333333335,2.25,3.5,3.2,2.6,"F","Française",25
160,"brouette","Pour faire un « tabouret »",10,6,3,3,2,2,4,3,2.1666666665,2.3333333335,2.25,3.5,3.2,2.6,"F","Française",25
160,"brouette","Pour entreposer",10,6,3,1,2,2,4,3,2.1666666665,2.3333333335,2.25,3.5,3.2,2.6,"F","Française",25
160,"brouette","Pour fermer un trou dans un grillage",10,6,3,4,4,2,4,3,2.1666666665,2.3333333335,2.25,3.5,3.2,2.6,"F","Française",25
161,"ceinture","Attacher les mains de quelqu’un",10,6,2,1,1,5,1,3,1.5333333332,1.333333333,1.4333333331,2.5,2.4,3.1,"F","Française",23
161,"ceinture","Étrangler",10,6,1,1,1,5,1,3,1.5333333332,1.333333333,1.4333333331,2.5,2.4,3.1,"F","Française",23
161,"ceinture","Utiliser comme lasso",10,6,2,1,1,5,1,3,1.5333333332,1.333333333,1.4333333331,2.5,2.4,3.1,"F","Française",23
161,"ceinture","Mettre en collier",10,6,2,1,1,5,1,3,1.5333333332,1.333333333,1.4333333331,2.5,2.4,3.1,"F","Française",23
161,"ceinture","Tracter une voiture en panne",10,6,3,1,4,5,1,3,1.5333333332,1.333333333,1.4333333331,2.5,2.4,3.1,"F","Française",23
161,"brouette","Se déplacer dedans",10,6,2,1,1,5,1,3,1.5333333332,1.333333333,1.4333333331,2.5,2.4,3.1,"F","Française",23
162,"ceinture","Corde à sauter",10,6,3,1,1,6,3,4.5,1.77777777783333,1.55555555566667,1.6666666667499999,3.5,2.8,2.7,"F","Française",23
162,"ceinture","laisse",10,6,3,1,1,6,3,4.5,1.77777777783333,1.55555555566667,1.6666666667499999,3.5,2.8,2.7,"F","Française",23
162,"ceinture","courroie",10,6,4,3,3,6,3,4.5,1.77777777783333,1.55555555566667,1.6666666667499999,3.5,2.8,2.7,"F","Française",23
162,"ceinture","corde pour attacher des trucs",10,6,1,1,1,6,3,4.5,1.77777777783333,1.55555555566667,1.6666666667499999,3.5,2.8,2.7,"F","Française",23
162,"ceinture","collier",10,6,2,1,1,6,3,4.5,1.77777777783333,1.55555555566667,1.6666666667499999,3.5,2.8,2.7,"F","Française",23
162,"ceinture","bracelet",10,6,3,1,1,6,3,4.5,1.77777777783333,1.55555555566667,1.6666666667499999,3.5,2.8,2.7,"F","Française",23
162,"brouette","Transport de matériaux",10,6,1,1,1,6,3,4.5,1.77777777783333,1.55555555566667,1.6666666667499999,3.5,2.8,2.7,"F","Française",23
162,"brouette","si on la met à l'envers on peut s'en servir dans un enclos pour que les animaux sautent dessus",10,6,3,1,4,6,3,4.5,1.77777777783333,1.55555555566667,1.6666666667499999,3.5,2.8,2.7,"F","Française",23
162,"brouette","on peut se mettre dedans pour faire des courses de brouette",10,6,1,1,1,6,3,4.5,1.77777777783333,1.55555555566667,1.6666666667499999,3.5,2.8,2.7,"F","Française",23
163,"ceinture","Collier",10,6,2,1,1,5,5,5,1.6666666668,2.6,2.1333333334,3.3333333333333335,3.2,3.6,"F","Française",43
163,"ceinture","Bague",10,6,3,2,1,5,5,5,1.6666666668,2.6,2.1333333334,3.3333333333333335,3.2,3.6,"F","Française",43
163,"ceinture","Joints",10,6,2,1,2,5,5,5,1.6666666668,2.6,2.1333333334,3.3333333333333335,3.2,3.6,"F","Française",43
163,"ceinture","Serre livre",10,6,2,1,2,5,5,5,1.6666666668,2.6,2.1333333334,3.3333333333333335,3.2,3.6,"F","Française",43
163,"ceinture","Lasso",10,6,2,1,2,5,5,5,1.6666666668,2.6,2.1333333334,3.3333333333333335,3.2,3.6,"F","Française",43
163,"brouette","Jardinière",10,6,2,1,1,5,5,5,1.6666666668,2.6,2.1333333334,3.3333333333333335,3.2,3.6,"F","Française",43
163,"brouette","Toboggan",10,6,3,5,4,5,5,5,1.6666666668,2.6,2.1333333334,3.3333333333333335,3.2,3.6,"F","Française",43
163,"brouette","Table basse",10,6,3,2,2,5,5,5,1.6666666668,2.6,2.1333333334,3.3333333333333335,3.2,3.6,"F","Française",43
163,"brouette","Lampe",10,6,3,5,3,5,5,5,1.6666666668,2.6,2.1333333334,3.3333333333333335,3.2,3.6,"F","Française",43
163,"brouette","Étagère",10,6,3,1,1,5,5,5,1.6666666668,2.6,2.1333333334,3.3333333333333335,3.2,3.6,"F","Française",43
164,"ceinture","Porter un corset",10,6,2,3,2,1,1,1,2.333333333,1,1.6666666665,2.6666666666666665,2.6,4.2,"F","Française",50
164,"brouette","Engin agricole",10,6,1,1,1,1,1,1,2.333333333,1,1.6666666665,2.6666666666666665,2.6,4.2,"F","Française",50
165,"ceinture","Tenir un pantalon",10,6,1,1,1,2,5,3.5,1,1.6,1.3,4.333333333333333,3.8,3.1,"F","Française",61
165,"ceinture","servir de bandoulière à un sac à main",10,6,1,1,1,2,5,3.5,1,1.6,1.3,4.333333333333333,3.8,3.1,"F","Française",61
165,"brouette","Brouette pour plantations",10,6,2,1,1,2,5,3.5,1,1.6,1.3,4.333333333333333,3.8,3.1,"F","Française",61
165,"brouette","transport de matériaux",10,6,1,1,1,2,5,3.5,1,1.6,1.3,4.333333333333333,3.8,3.1,"F","Française",61
165,"brouette","jeux de d'enfants",10,6,1,1,1,2,5,3.5,1,1.6,1.3,4.333333333333333,3.8,3.1,"F","Française",61
165,"brouette","lit pour un animal",10,6,3,1,2,2,5,3.5,1,1.6,1.3,4.333333333333333,3.8,3.1,"F","Française",61
165,"brouette","nichoir pour les oiseaux",10,6,3,1,4,2,5,3.5,1,1.6,1.3,4.333333333333333,3.8,3.1,"F","Française",61
166,"ceinture","Pantalon",10,6,1,1,1,2,2,2,1,1.5,1.25,2.1666666666666665,1.8,2.8,"F","Française",21
166,"ceinture","Robe",10,6,1,1,1,2,2,2,1,1.5,1.25,2.1666666666666665,1.8,2.8,"F","Française",21
166,"brouette","Aller chercher des légumes",10,6,2,1,2,2,2,2,1,1.5,1.25,2.1666666666666665,1.8,2.8,"F","Française",21
166,"brouette","Enlève de la terre",10,6,1,1,2,2,2,2,1,1.5,1.25,2.1666666666666665,1.8,2.8,"F","Française",21
167,"ceinture","Garrot anti hémorragie",10,6,1,1,1,2,3,2.5,1.3333333335,1.88888888866667,1.611111111083335,3.1666666666666665,3,2.8,"M","Française",35
167,"ceinture","Jeux coquin",10,6,1,1,3,2,3,2.5,1.3333333335,1.88888888866667,1.611111111083335,3.1666666666666665,3,2.8,"M","Française",35
167,"brouette","Transport de personnes",10,6,1,1,1,2,3,2.5,1.3333333335,1.88888888866667,1.611111111083335,3.1666666666666665,3,2.8,"M","Française",35
167,"brouette","Transat",10,6,3,2,2,2,3,2.5,1.3333333335,1.88888888866667,1.611111111083335,3.1666666666666665,3,2.8,"M","Française",35
167,"brouette","Nid pour animaux (litière pour chat poules",10,6,3,1,3,2,3,2.5,1.3333333335,1.88888888866667,1.611111111083335,3.1666666666666665,3,2.8,"M","Française",35
168,"ceinture","Balançoire",10,6,3,3,2,3,6,4.5,2.11111111133333,2.61111111116667,2.3611111112499996,4.166666666666667,4.6,4,"F","Française",41
168,"ceinture","serre-tête",10,6,3,1,2,3,6,4.5,2.11111111133333,2.61111111116667,2.3611111112499996,4.166666666666667,4.6,4,"F","Française",41
168,"ceinture","corde à sauter",10,6,3,1,1,3,6,4.5,2.11111111133333,2.61111111116667,2.3611111112499996,4.166666666666667,4.6,4,"F","Française",41
168,"brouette","Poussette",10,6,2,1,2,3,6,4.5,2.11111111133333,2.61111111116667,2.3611111112499996,4.166666666666667,4.6,4,"F","Française",41
168,"brouette","four",10,6,4,4,3,3,6,4.5,2.11111111133333,2.61111111116667,2.3611111112499996,4.166666666666667,4.6,4,"F","Française",41
168,"brouette","lavoir",10,6,3,1,3,3,6,4.5,2.11111111133333,2.61111111116667,2.3611111112499996,4.166666666666667,4.6,4,"F","Française",41
168,"brouette","casserole",10,6,4,5,3,3,6,4.5,2.11111111133333,2.61111111116667,2.3611111112499996,4.166666666666667,4.6,4,"F","Française",41
168,"brouette","valise",10,6,3,1,1,3,6,4.5,2.11111111133333,2.61111111116667,2.3611111112499996,4.166666666666667,4.6,4,"F","Française",41
168,"brouette","saladier",10,6,3,1,3,3,6,4.5,2.11111111133333,2.61111111116667,2.3611111112499996,4.166666666666667,4.6,4,"F","Française",41
169,"ceinture","Corde à sauter",10,6,3,1,1,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"ceinture","serre tête",10,6,3,1,2,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"ceinture","cravate",10,6,3,1,4,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"ceinture","brassière",10,6,3,4,3,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"ceinture","anse",10,6,1,1,1,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"ceinture","fouet",10,6,1,1,1,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"brouette","Chaise",10,6,2,1,1,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"brouette","berceau",10,6,3,3,2,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"brouette","vase",10,6,3,1,2,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"brouette","meuble",10,6,2,1,1,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"brouette","bibliothèque",10,6,3,5,2,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"brouette","escabeau",10,6,3,2,2,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"brouette","jouet téléguidé",10,6,2,3,2,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"brouette","potager",10,6,3,1,2,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"brouette","piscine",10,6,3,2,1,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
169,"brouette","fût à bière ou vin",10,6,3,5,4,6,10,8,1.9444444445,2.3333333332,2.13888888885,3.3333333333333335,3,3.1,"F","Française",41
170,"ceinture","Corde",10,6,2,1,1,3,4,3.5,1.77777777766667,1.66666666675,1.722222222208335,3.6666666666666665,3.4,4.4,"F","Française",47
170,"ceinture","Lanière à sac",10,6,1,1,1,3,4,3.5,1.77777777766667,1.66666666675,1.722222222208335,3.6666666666666665,3.4,4.4,"F","Française",47
170,"ceinture","Deux ceintures et un filet pour faire une balançoire",10,6,3,2,4,3,4,3.5,1.77777777766667,1.66666666675,1.722222222208335,3.6666666666666665,3.4,4.4,"F","Française",47
170,"brouette","Poussette",10,6,2,1,2,3,4,3.5,1.77777777766667,1.66666666675,1.722222222208335,3.6666666666666665,3.4,4.4,"F","Française",47
170,"brouette","Traîneau",10,6,2,1,3,3,4,3.5,1.77777777766667,1.66666666675,1.722222222208335,3.6666666666666665,3.4,4.4,"F","Française",47
170,"brouette","Meuble",10,6,2,1,1,3,4,3.5,1.77777777766667,1.66666666675,1.722222222208335,3.6666666666666665,3.4,4.4,"F","Française",47
170,"brouette","Petite  voiture",10,6,2,1,2,3,4,3.5,1.77777777766667,1.66666666675,1.722222222208335,3.6666666666666665,3.4,4.4,"F","Française",47
171,"ceinture","Pendaison",10,6,1,1,2,3,7,5,1.88888888866667,2.28571428557143,2.08730158711905,3.8333333333333335,3.6,3.3,"F","Française",23
171,"ceinture","Attache gobelet",10,6,3,3,3,3,7,5,1.88888888866667,2.28571428557143,2.08730158711905,3.8333333333333335,3.6,3.3,"F","Française",23
171,"ceinture","Menotte",10,6,1,1,2,3,7,5,1.88888888866667,2.28571428557143,2.08730158711905,3.8333333333333335,3.6,3.3,"F","Française",23
171,"brouette","Transport de corps",10,6,2,1,4,3,7,5,1.88888888866667,2.28571428557143,2.08730158711905,3.8333333333333335,3.6,3.3,"F","Française",23
171,"brouette","Transport d'animaux",10,6,1,1,2,3,7,5,1.88888888866667,2.28571428557143,2.08730158711905,3.8333333333333335,3.6,3.3,"F","Française",23
171,"brouette","Piscine",10,6,3,2,1,3,7,5,1.88888888866667,2.28571428557143,2.08730158711905,3.8333333333333335,3.6,3.3,"F","Française",23
171,"brouette","Lavoir à linge",10,6,3,1,3,3,7,5,1.88888888866667,2.28571428557143,2.08730158711905,3.8333333333333335,3.6,3.3,"F","Française",23
171,"brouette","Evier",10,6,4,1,3,3,7,5,1.88888888866667,2.28571428557143,2.08730158711905,3.8333333333333335,3.6,3.3,"F","Française",23
171,"brouette","Lit",10,6,3,2,1,3,7,5,1.88888888866667,2.28571428557143,2.08730158711905,3.8333333333333335,3.6,3.3,"F","Française",23
171,"brouette","Couffin",10,6,3,5,2,3,7,5,1.88888888866667,2.28571428557143,2.08730158711905,3.8333333333333335,3.6,3.3,"F","Française",23
172,"ceinture","Tenir un pantalon",10,6,1,1,1,3,3,3,1.222222222,1,1.111111111,3.1666666666666665,3,2.1,"F","Française",28
172,"ceinture","L'utiliser comme corde",10,6,2,1,1,3,3,3,1.222222222,1,1.111111111,3.1666666666666665,3,2.1,"F","Française",28
172,"ceinture","Pour le style",10,6,1,1,2,3,3,3,1.222222222,1,1.111111111,3.1666666666666665,3,2.1,"F","Française",28
172,"brouette","Pour des travaux",10,6,1,1,1,3,3,3,1.222222222,1,1.111111111,3.1666666666666665,3,2.1,"F","Française",28
172,"brouette","Pour porter quelqu'un et se déplacer",10,6,1,1,1,3,3,3,1.222222222,1,1.111111111,3.1666666666666665,3,2.1,"F","Française",28
172,"brouette","Pour déplacer quelque chose",10,6,1,1,1,3,3,3,1.222222222,1,1.111111111,3.1666666666666665,3,2.1,"F","Française",28
173,"ceinture","Serrer",10,6,1,1,1,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"ceinture","Taper",10,6,1,1,1,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"ceinture","Tenir quelque chose",10,6,2,1,1,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"ceinture","Mettre en collier",10,6,2,1,1,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"ceinture","Faire un garrot",10,6,2,1,1,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"ceinture","Servir de tringle grâce aux trous de la ceinture",10,6,3,1,3,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"ceinture","Servir de pochoir avec les trous",10,6,3,4,4,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"ceinture","Tracer des cercles",10,6,3,3,4,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"brouette","Porter quelque chose",10,6,1,1,1,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"brouette","Servir de poussette",10,6,2,1,2,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"brouette","Faire ses courses",10,6,1,1,1,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"brouette","Faire un barbecue",10,6,3,1,2,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"brouette","Baignoire pour enfant",10,6,2,1,2,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
173,"brouette","Bac à sable miniature",10,6,1,3,3,8,6,7,1.9166666665,1.61111111116667,1.763888888833335,2.6666666666666665,2.4,3,"F","Française",28
174,"ceinture","Faire tenir Pantalon",10,6,1,1,1,5,3,4,2.2,1.2222222223333301,1.711111111166665,3.6666666666666665,3.8,3.8,"M","Française",21
174,"ceinture","Faire Brancard",10,6,3,4,4,5,3,4,2.2,1.2222222223333301,1.711111111166665,3.6666666666666665,3.8,3.8,"M","Française",21
174,"ceinture","Faire tenir couteau",10,6,2,2,3,5,3,4,2.2,1.2222222223333301,1.711111111166665,3.6666666666666665,3.8,3.8,"M","Française",21
174,"ceinture","Attacher des objets",10,6,2,1,1,5,3,4,2.2,1.2222222223333301,1.711111111166665,3.6666666666666665,3.8,3.8,"M","Française",21
174,"ceinture","Monter dans un arbre",10,6,3,2,3,5,3,4,2.2,1.2222222223333301,1.711111111166665,3.6666666666666665,3.8,3.8,"M","Française",21
174,"brouette","Transport d'objets",10,6,1,1,1,5,3,4,2.2,1.2222222223333301,1.711111111166665,3.6666666666666665,3.8,3.8,"M","Française",21
174,"brouette","Course avec une personne",10,6,1,1,1,5,3,4,2.2,1.2222222223333301,1.711111111166665,3.6666666666666665,3.8,3.8,"M","Française",21
174,"brouette","S'en servir pour faire ciment",10,6,2,1,2,5,3,4,2.2,1.2222222223333301,1.711111111166665,3.6666666666666665,3.8,3.8,"M","Française",21
175,"ceinture","Jouet pour chat",10,6,2,1,2,4,4,4,2.41666666675,1.66666666675,2.04166666675,2.3333333333333335,1.8,3.3,"F","Française",30
175,"ceinture","Pique pour escargot",10,6,3,4,5,4,4,4,2.41666666675,1.66666666675,2.04166666675,2.3333333333333335,1.8,3.3,"F","Française",30
175,"ceinture","Serre tête",10,6,3,1,2,4,4,4,2.41666666675,1.66666666675,2.04166666675,2.3333333333333335,1.8,3.3,"F","Française",30
175,"ceinture","Délimitation d’un espace pour enfant",10,6,2,1,3,4,4,4,2.41666666675,1.66666666675,2.04166666675,2.3333333333333335,1.8,3.3,"F","Française",30
175,"brouette","Transport d’enfant",10,6,1,1,1,4,4,4,2.41666666675,1.66666666675,2.04166666675,2.3333333333333335,1.8,3.3,"F","Française",30
175,"brouette","Poubelle pour recyclage",10,6,2,1,3,4,4,4,2.41666666675,1.66666666675,2.04166666675,2.3333333333333335,1.8,3.3,"F","Française",30
175,"brouette","Pot de fleurs dans le jardin/jardinière",10,6,3,1,1,4,4,4,2.41666666675,1.66666666675,2.04166666675,2.3333333333333335,1.8,3.3,"F","Française",30
175,"brouette","Lit pour animaux",10,6,3,1,2,4,4,4,2.41666666675,1.66666666675,2.04166666675,2.3333333333333335,1.8,3.3,"F","Française",30
176,"ceinture","maintien",10,6,1,1,1,1,3,2,1,1.44444444433333,1.222222222166665,4.166666666666667,4.2,3.8,"F","Française",28
176,"brouette","Piscine",10,6,3,2,1,1,3,2,1,1.44444444433333,1.222222222166665,4.166666666666667,4.2,3.8,"F","Française",28
176,"brouette","bac à sable",10,6,1,2,1,1,3,2,1,1.44444444433333,1.222222222166665,4.166666666666667,4.2,3.8,"F","Française",28
176,"brouette","bac à fleurs",10,6,1,1,1,1,3,2,1,1.44444444433333,1.222222222166665,4.166666666666667,4.2,3.8,"F","Française",28
177,"ceinture","Pour tenir son pantalon",10,6,1,1,1,4,5,4.5,1.5,1.4,1.45,3.6666666666666665,2.8,2.7,"F","Française",22
177,"ceinture","Pour décorer un pot de fleur",10,6,3,1,3,4,5,4.5,1.5,1.4,1.45,3.6666666666666665,2.8,2.7,"F","Française",22
177,"ceinture","Pour habiller mieux une tenue (exemple : sur robe)",10,6,1,1,1,4,5,4.5,1.5,1.4,1.45,3.6666666666666665,2.8,2.7,"F","Française",22
177,"ceinture","Même sur un pantalon ça peut être juste pour faire beau car le pantalon peut tenir sans",10,6,1,2,2,4,5,4.5,1.5,1.4,1.45,3.6666666666666665,2.8,2.7,"F","Française",22
