"ID","prompt","response","set","lab","lp","order","rater1","rater2","rater3","rater4","Extr","Aggr","Cons","Neu","Openn","Mach","Psych","Narc","CPI","CSE","ACTIVITY_GENERAL","visual","music","dance","archit","writing","humor","discov","science","theatre","culinary","caq","iq_all","caq_ln","self_everyday","scholarly","performance","mechanical_science","artistic","badd_iq","string_cse","can_cse","brick_cse","age"
370747,"puszka","na popielniczkę",19,11,915,"p1",1,TRUE,NA,NA,3,4.2,3.8,2.5,2.9,3.25,2.5,3.5,4.2,4.5,0.06060606060606061,0,0,0,2,0,1,0,0,0,1,4,2,1.6094379124341003,2.8181818181818183,2.727272727272727,1.6,2.111111111111111,2.111111111111111,33,45.5,48.5,32.5,43
370747,"puszka","na poidełko dla kota",19,11,916,"p2",5,TRUE,NA,NA,3,4.2,3.8,2.5,2.9,3.25,2.5,3.5,4.2,4.5,0.06060606060606061,0,0,0,2,0,1,0,0,0,1,4,2,1.6094379124341003,2.8181818181818183,2.727272727272727,1.6,2.111111111111111,2.111111111111111,33,45.5,48.5,32.5,43
370747,"puszka","na świecznik",19,11,917,"p3",3,TRUE,NA,NA,3,4.2,3.8,2.5,2.9,3.25,2.5,3.5,4.2,4.5,0.06060606060606061,0,0,0,2,0,1,0,0,0,1,4,2,1.6094379124341003,2.8181818181818183,2.727272727272727,1.6,2.111111111111111,2.111111111111111,33,45.5,48.5,32.5,43
371640,"puszka","do gotowania",19,11,148,"p1",5,TRUE,NA,NA,3.4,4.4,4.4,3,4,1,2.25,2.5,3.8,4.5,0.15151515151515152,0,0,0,0,1,0,0,0,0,1,2,2,1.0986122886681098,3.6363636363636362,3.4545454545454546,2.6,2.3333333333333335,3.3333333333333335,29,61.5,54,42,36
372153,"puszka","jako pudełeczko",19,11,574,"p1",3,TRUE,NA,NA,3.8,5,1.6,4.5,4.1,1.5,1.75,3.5,6.6,5.5,0.3333333333333333,1,0,3,2,0,1,1,0,1,1,10,10,2.3978952727983707,3.727272727272727,3.909090909090909,1.6,3.5555555555555554,5,33,40,60,40,27
372153,"puszka","'ala szklankę - do picia napoi",19,11,575,"p2",4,TRUE,NA,NA,3.8,5,1.6,4.5,4.1,1.5,1.75,3.5,6.6,5.5,0.3333333333333333,1,0,3,2,0,1,1,0,1,1,10,10,2.3978952727983707,3.727272727272727,3.909090909090909,1.6,3.5555555555555554,5,33,40,60,40,27
372153,"puszka","do udawanego telefonu",19,11,576,"p3",3,TRUE,NA,NA,3.8,5,1.6,4.5,4.1,1.5,1.75,3.5,6.6,5.5,0.3333333333333333,1,0,3,2,0,1,1,0,1,1,10,10,2.3978952727983707,3.727272727272727,3.909090909090909,1.6,3.5555555555555554,5,33,40,60,40,27
372153,"puszka","jako instrument",19,11,577,"p4",3,TRUE,NA,NA,3.8,5,1.6,4.5,4.1,1.5,1.75,3.5,6.6,5.5,0.3333333333333333,1,0,3,2,0,1,1,0,1,1,10,10,2.3978952727983707,3.727272727272727,3.909090909090909,1.6,3.5555555555555554,5,33,40,60,40,27
372153,"puszka","jak się włoży głośniczek do środka to wzmacnia dźwięk wiec jako wzmacniacz",19,11,578,"p5",6,TRUE,NA,NA,3.8,5,1.6,4.5,4.1,1.5,1.75,3.5,6.6,5.5,0.3333333333333333,1,0,3,2,0,1,1,0,1,1,10,10,2.3978952727983707,3.727272727272727,3.909090909090909,1.6,3.5555555555555554,5,33,40,60,40,27
372153,"puszka","jako doniczkę",19,11,579,"p6",1,TRUE,NA,NA,3.8,5,1.6,4.5,4.1,1.5,1.75,3.5,6.6,5.5,0.3333333333333333,1,0,3,2,0,1,1,0,1,1,10,10,2.3978952727983707,3.727272727272727,3.909090909090909,1.6,3.5555555555555554,5,33,40,60,40,27
372153,"puszka","można tez wlać do niej wosk i zrobić świeczkę",19,11,580,"p7",6,TRUE,NA,NA,3.8,5,1.6,4.5,4.1,1.5,1.75,3.5,6.6,5.5,0.3333333333333333,1,0,3,2,0,1,1,0,1,1,10,10,2.3978952727983707,3.727272727272727,3.909090909090909,1.6,3.5555555555555554,5,33,40,60,40,27
372502,"puszka","Do gry w piłkę",19,11,899,"p1",3,TRUE,NA,NA,3.9,3.7,3.4,2.6,4.2,3.5,2.25,5.25,6.4,6.333333333333333,0.24242424242424243,0,0,0,0,0,0,4,3,0,0,7,4,2.0794415416798357,3.727272727272727,3.4545454545454546,2.4,3.888888888888889,3.3333333333333335,26,44.5,59.5,66,36
372502,"puszka","Jako spławik",19,11,900,"p2",6,TRUE,NA,NA,3.9,3.7,3.4,2.6,4.2,3.5,2.25,5.25,6.4,6.333333333333333,0.24242424242424243,0,0,0,0,0,0,4,3,0,0,7,4,2.0794415416798357,3.727272727272727,3.4545454545454546,2.4,3.888888888888889,3.3333333333333335,26,44.5,59.5,66,36
372502,"puszka","Do przechowywania drobiazgów",19,11,901,"p3",3,TRUE,NA,NA,3.9,3.7,3.4,2.6,4.2,3.5,2.25,5.25,6.4,6.333333333333333,0.24242424242424243,0,0,0,0,0,0,4,3,0,0,7,4,2.0794415416798357,3.727272727272727,3.4545454545454546,2.4,3.888888888888889,3.3333333333333335,26,44.5,59.5,66,36
372502,"puszka","Do grania muzyki",19,11,902,"p4",3,TRUE,NA,NA,3.9,3.7,3.4,2.6,4.2,3.5,2.25,5.25,6.4,6.333333333333333,0.24242424242424243,0,0,0,0,0,0,4,3,0,0,7,4,2.0794415416798357,3.727272727272727,3.4545454545454546,2.4,3.888888888888889,3.3333333333333335,26,44.5,59.5,66,36
372502,"puszka","Do strzelania do celu",19,11,903,"p5",4,TRUE,NA,NA,3.9,3.7,3.4,2.6,4.2,3.5,2.25,5.25,6.4,6.333333333333333,0.24242424242424243,0,0,0,0,0,0,4,3,0,0,7,4,2.0794415416798357,3.727272727272727,3.4545454545454546,2.4,3.888888888888889,3.3333333333333335,26,44.5,59.5,66,36
372502,"puszka","Do rzucania w dal",19,11,904,"p6",4,TRUE,NA,NA,3.9,3.7,3.4,2.6,4.2,3.5,2.25,5.25,6.4,6.333333333333333,0.24242424242424243,0,0,0,0,0,0,4,3,0,0,7,4,2.0794415416798357,3.727272727272727,3.4545454545454546,2.4,3.888888888888889,3.3333333333333335,26,44.5,59.5,66,36
374158,"puszka","Jak wazonik albo doniczkę do kwiatów lub jakichś sadzonek.",19,11,149,"p1",1,TRUE,NA,NA,4,3.6,3.7,2.1,3.8,6,5.75,5.75,5,5.833333333333333,0.09090909090909091,0,3,0,0,1,3,0,1,1,0,9,7,2.302585092994046,4,4.181818181818182,3.4,3.7777777777777777,2.7777777777777777,21,43.5,63,66,36
374246,"puszka","na kiju jako odstraszacz na krety",19,11,867,"p1",4,TRUE,NA,NA,2.8,2.9,3,3.2,3.2,5,3.75,4.75,5.6,5.5,0.12121212121212122,1,0,1,0,0,1,1,0,1,1,6,4,1.9459101490553132,4,3.8181818181818183,3.3,3.6666666666666665,3.3333333333333335,24,46,68.5,54,43
375943,"puszka","jako lampion",19,11,794,"p1",3,TRUE,NA,NA,4.3,4.1,4,1.8,4.2,2,2.75,2.5,7,7,0.2727272727272727,3,0,0,1,1,1,2,1,0,0,9,2,2.302585092994046,3.8181818181818183,3.6363636363636362,1.9,3.888888888888889,3.888888888888889,28,79.5,80,80,27
375943,"puszka","lub wazon",19,11,795,"p2",1,TRUE,NA,NA,4.3,4.1,4,1.8,4.2,2,2.75,2.5,7,7,0.2727272727272727,3,0,0,1,1,1,2,1,0,0,9,2,2.302585092994046,3.8181818181818183,3.6363636363636362,1.9,3.888888888888889,3.888888888888889,28,79.5,80,80,27
376133,"puszka","tratwa",19,11,384,"p1",6,TRUE,NA,NA,3.9,4.2,4.5,1.2,4.2,2.25,3.5,3.25,6.2,6.333333333333333,0.42424242424242425,0,0,0,0,1,1,2,2,0,1,7,8,2.0794415416798357,4.636363636363637,4.545454545454546,1.7,3,2.111111111111111,22,39.5,51,42.5,43
376133,"puszka","doniczka",19,11,385,"p2",1,TRUE,NA,NA,3.9,4.2,4.5,1.2,4.2,2.25,3.5,3.25,6.2,6.333333333333333,0.42424242424242425,0,0,0,0,1,1,2,2,0,1,7,8,2.0794415416798357,4.636363636363637,4.545454545454546,1.7,3,2.111111111111111,22,39.5,51,42.5,43
376133,"puszka","wiadro",19,11,386,"p3",5,TRUE,NA,NA,3.9,4.2,4.5,1.2,4.2,2.25,3.5,3.25,6.2,6.333333333333333,0.42424242424242425,0,0,0,0,1,1,2,2,0,1,7,8,2.0794415416798357,4.636363636363637,4.545454545454546,1.7,3,2.111111111111111,22,39.5,51,42.5,43
377841,"puszka","zrobić grzechotkę",19,11,647,"p1",2,TRUE,NA,NA,2.4,3.8,3.4,2.1,2.2,1.75,3.5,1.25,4,3.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.090909090909091,1.7272727272727273,1,1,1.1111111111111112,17,19,59,38.5,43
378017,"puszka","do przechowywania różnych rzeczy",19,11,806,"p1",2,TRUE,NA,NA,3.1,3.3,3.3,2.9,3.1,3,2.25,4.75,3.4,4.5,0,0,4,0,0,0,1,0,1,0,1,7,3,2.0794415416798357,3.3636363636363638,3.3636363636363638,1.9,2.7777777777777777,2.5555555555555554,21,40,40,40,32
378033,"puszka","dekoracja",19,11,796,"p1",3,TRUE,NA,NA,3.4,4,3.8,2.5,3.5,2,2,4.5,4.4,4.833333333333333,0.15151515151515152,0,3,0,0,1,0,0,1,0,1,6,0,1.9459101490553132,3.727272727272727,2.727272727272727,3.1,1.7777777777777777,2.6666666666666665,20,21,38,79.5,36
378033,"puszka","podobizny gwiazd tzn ulozyc wiele puszek i dopasowac ko",19,11,797,"p2",5,TRUE,NA,NA,3.4,4,3.8,2.5,3.5,2,2,4.5,4.4,4.833333333333333,0.15151515151515152,0,3,0,0,1,0,0,1,0,1,6,0,1.9459101490553132,3.727272727272727,2.727272727272727,3.1,1.7777777777777777,2.6666666666666665,20,21,38,79.5,36
378168,"puszka","do cięcia jeżeli przełamie się ją w połowie.",19,11,920,"p1",6,TRUE,NA,NA,4.2,4,3,2.7,4.1,4,3,7,6,6.166666666666667,0,1,1,0,0,0,2,1,3,0,1,9,4,2.302585092994046,3.5454545454545454,2.6363636363636362,2.7,4.111111111111111,3.6666666666666665,20,79.5,71.5,80,27
378178,"puszka","zrobic palnik na capming",19,11,707,"p1",6,TRUE,NA,NA,3.2,3.2,4,2.1,3.9,3.75,4.25,4.75,5.6,5.833333333333333,0.24242424242424243,2,0,0,10,0,1,1,1,0,1,16,5,2.833213344056216,3.3636363636363638,3.090909090909091,2.6,3.111111111111111,4.444444444444445,31,62.5,70.5,74.5,27
378178,"puszka","pudełko na drobiazgi",19,11,708,"p2",3,TRUE,NA,NA,3.2,3.2,4,2.1,3.9,3.75,4.25,4.75,5.6,5.833333333333333,0.24242424242424243,2,0,0,10,0,1,1,1,0,1,16,5,2.833213344056216,3.3636363636363638,3.090909090909091,2.6,3.111111111111111,4.444444444444445,31,62.5,70.5,74.5,27
378178,"puszka","kubeczek do rozpuszczania farby",19,11,709,"p3",2,TRUE,NA,NA,3.2,3.2,4,2.1,3.9,3.75,4.25,4.75,5.6,5.833333333333333,0.24242424242424243,2,0,0,10,0,1,1,1,0,1,16,5,2.833213344056216,3.3636363636363638,3.090909090909091,2.6,3.111111111111111,4.444444444444445,31,62.5,70.5,74.5,27
378178,"puszka","kubeczek do rozpuszczalnika lub terpentyny",19,11,710,"p4",2,TRUE,NA,NA,3.2,3.2,4,2.1,3.9,3.75,4.25,4.75,5.6,5.833333333333333,0.24242424242424243,2,0,0,10,0,1,1,1,0,1,16,5,2.833213344056216,3.3636363636363638,3.090909090909091,2.6,3.111111111111111,4.444444444444445,31,62.5,70.5,74.5,27
378729,"puszka","Pojemnik na długopisy",19,11,80,"p1",2,TRUE,NA,NA,2.6,3.7,3.5,3.6,3.3,3.5,4,3,4.2,4.5,0.09090909090909091,0,0,0,0,0,0,0,1,0,0,1,4,0.6931471805599453,2.6363636363636362,2,1,1.5555555555555556,1,23,75.5,61,55,32
379183,"puszka","skarbonka",19,11,888,"p1",1,TRUE,NA,NA,4.4,3.8,4,3.5,4.1,7,3.25,5,6,6.5,0.15151515151515152,0,0,0,0,0,3,0,0,1,0,4,9,1.6094379124341003,3.909090909090909,3.909090909090909,3.6,3.2222222222222223,3.2222222222222223,23,75.5,97,64,27
379183,"puszka","jako ozdoba przy aucie weselnym",19,11,889,"p2",3,TRUE,NA,NA,4.4,3.8,4,3.5,4.1,7,3.25,5,6,6.5,0.15151515151515152,0,0,0,0,0,3,0,0,1,0,4,9,1.6094379124341003,3.909090909090909,3.909090909090909,3.6,3.2222222222222223,3.2222222222222223,23,75.5,97,64,27
379183,"puszka","biżuteria",19,11,890,"p3",3,TRUE,NA,NA,4.4,3.8,4,3.5,4.1,7,3.25,5,6,6.5,0.15151515151515152,0,0,0,0,0,3,0,0,1,0,4,9,1.6094379124341003,3.909090909090909,3.909090909090909,3.6,3.2222222222222223,3.2222222222222223,23,75.5,97,64,27
379183,"puszka","doniczka",19,11,891,"p4",1,TRUE,NA,NA,4.4,3.8,4,3.5,4.1,7,3.25,5,6,6.5,0.15151515151515152,0,0,0,0,0,3,0,0,1,0,4,9,1.6094379124341003,3.909090909090909,3.909090909090909,3.6,3.2222222222222223,3.2222222222222223,23,75.5,97,64,27
379183,"puszka","flakon",19,11,892,"p5",3,TRUE,NA,NA,4.4,3.8,4,3.5,4.1,7,3.25,5,6,6.5,0.15151515151515152,0,0,0,0,0,3,0,0,1,0,4,9,1.6094379124341003,3.909090909090909,3.909090909090909,3.6,3.2222222222222223,3.2222222222222223,23,75.5,97,64,27
379183,"puszka","narzędzie zbrodni",19,11,893,"p6",6,TRUE,NA,NA,4.4,3.8,4,3.5,4.1,7,3.25,5,6,6.5,0.15151515151515152,0,0,0,0,0,3,0,0,1,0,4,9,1.6094379124341003,3.909090909090909,3.909090909090909,3.6,3.2222222222222223,3.2222222222222223,23,75.5,97,64,27
379183,"puszka","grzechotka",19,11,894,"p7",2,TRUE,NA,NA,4.4,3.8,4,3.5,4.1,7,3.25,5,6,6.5,0.15151515151515152,0,0,0,0,0,3,0,0,1,0,4,9,1.6094379124341003,3.909090909090909,3.909090909090909,3.6,3.2222222222222223,3.2222222222222223,23,75.5,97,64,27
379300,"puszka","Z puszki robi się grzechotki albo ludziki",19,11,132,"p1",2,TRUE,NA,NA,3,3.5,2.7,4.2,4.4,3.75,2.75,2.75,5.6,5.5,0.12121212121212122,0,0,0,0,0,1,1,1,0,0,3,3,1.3862943611198906,2.1818181818181817,2.6363636363636362,2.6,3.4444444444444446,1.2222222222222223,30,50.5,51.5,51.5,36
379783,"puszka","jako popielniczka",19,11,102,"p1",1,TRUE,NA,NA,2.3,4,4.5,2.6,2.9,2.5,1.75,2.75,2.8,3,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,1,7,0.6931471805599453,3.909090909090909,2.8181818181818183,1.6,1.8888888888888888,1.1111111111111112,25,60,81.5,40,32
380783,"puszka","do strzelania z karbitu",19,11,514,"p1",6,TRUE,NA,NA,3.1,4.6,4.7,1.9,3.5,1,1,2.25,5.2,4.5,0.09090909090909091,0,0,0,0,0,0,1,0,0,1,2,2,1.0986122886681098,3.4545454545454546,3.1818181818181817,2.1,2.4444444444444446,2.6666666666666665,21,51,69,77.5,43
380990,"puszka","Puszkę można wykorzystać jako popielniczkę",19,11,613,"p1",1,TRUE,NA,NA,3.3,3.6,3.4,3.2,3.2,3,3.25,4,4.6,4.666666666666667,0.09090909090909091,0,0,0,0,1,1,1,1,0,1,5,5,1.791759469228055,3,2.6363636363636362,2.2,3.2222222222222223,2.4444444444444446,15,80.5,79.5,61,43
380990,"puszka","jako wzmocnienie WiFi w domowej sieci.",19,11,614,"p2",5,TRUE,NA,NA,3.3,3.6,3.4,3.2,3.2,3,3.25,4,4.6,4.666666666666667,0.09090909090909091,0,0,0,0,1,1,1,1,0,1,5,5,1.791759469228055,3,2.6363636363636362,2.2,3.2222222222222223,2.4444444444444446,15,80.5,79.5,61,43
381621,"puszka","można z puszek zrobić płotek w ogrodzie",19,11,369,"p1",5,TRUE,NA,NA,3,4.3,4.1,3.5,3.4,3,2,6,6,5.833333333333333,0.12121212121212122,0,0,0,0,0,1,0,0,0,1,2,8,1.0986122886681098,4.090909090909091,3.909090909090909,2,3.4444444444444446,2.2222222222222223,28,80,99.5,51.5,36
381621,"puszka","doniczką",19,11,370,"p2",1,TRUE,NA,NA,3,4.3,4.1,3.5,3.4,3,2,6,6,5.833333333333333,0.12121212121212122,0,0,0,0,0,1,0,0,0,1,2,8,1.0986122886681098,4.090909090909091,3.909090909090909,2,3.4444444444444446,2.2222222222222223,28,80,99.5,51.5,36
381621,"puszka","doniczką",19,11,371,"p4",1,TRUE,NA,NA,3,4.3,4.1,3.5,3.4,3,2,6,6,5.833333333333333,0.12121212121212122,0,0,0,0,0,1,0,0,0,1,2,8,1.0986122886681098,4.090909090909091,3.909090909090909,2,3.4444444444444446,2.2222222222222223,28,80,99.5,51.5,36
383925,"puszka","jako instrument muzyczny",19,11,268,"p1",3,TRUE,NA,NA,3.6,4.4,4,2.6,3.5,3.75,2.5,4.5,4.4,4.5,0.06060606060606061,0,0,0,0,1,0,0,0,0,0,1,6,0.6931471805599453,3.3636363636363638,3.6363636363636362,2.4,2.4444444444444446,2.4444444444444446,21,21.5,40,49,43
384494,"puszka","do pastucha na krowy",19,11,695,"p1",5,TRUE,NA,NA,4.4,4.5,4.4,1.3,3.8,4.25,3,3.5,6.2,5.666666666666667,0.18181818181818182,0,1,0,0,0,1,1,1,1,1,6,6,1.9459101490553132,4.181818181818182,3.5454545454545454,3.4,3.4444444444444446,2.3333333333333335,19,56,77.5,78,32
384494,"puszka","do świecznika ( lampionu)",19,11,696,"p2",3,TRUE,NA,NA,4.4,4.5,4.4,1.3,3.8,4.25,3,3.5,6.2,5.666666666666667,0.18181818181818182,0,1,0,0,0,1,1,1,1,1,6,6,1.9459101490553132,4.181818181818182,3.5454545454545454,3.4,3.4444444444444446,2.3333333333333335,19,56,77.5,78,32
384494,"puszka","do wyżłobienia w niej tabliczki imiennej na drzwi",19,11,697,"p3",6,TRUE,NA,NA,4.4,4.5,4.4,1.3,3.8,4.25,3,3.5,6.2,5.666666666666667,0.18181818181818182,0,1,0,0,0,1,1,1,1,1,6,6,1.9459101490553132,4.181818181818182,3.5454545454545454,3.4,3.4444444444444446,2.3333333333333335,19,56,77.5,78,32
384494,"puszka","hantelki",19,11,698,"p4",7,TRUE,NA,NA,4.4,4.5,4.4,1.3,3.8,4.25,3,3.5,6.2,5.666666666666667,0.18181818181818182,0,1,0,0,0,1,1,1,1,1,6,6,1.9459101490553132,4.181818181818182,3.5454545454545454,3.4,3.4444444444444446,2.3333333333333335,19,56,77.5,78,32
384539,"puszka","grzechotka",19,11,74,"p1",2,TRUE,NA,NA,2.2,3.2,4,3.1,2.7,4.5,3,3.5,5.4,5.333333333333333,0.0303030303030303,0,0,0,0,0,1,1,1,0,1,4,3,1.6094379124341003,3.8181818181818183,3,1.4,1.5555555555555556,2.4444444444444446,30,51,35.5,64,36
384559,"puszka","Jako ozdoba na meble",19,11,337,"p1",3,TRUE,NA,NA,2,2.4,4.8,3,3.9,4,5,3.25,4.4,4.666666666666667,0.06060606060606061,0,0,0,0,0,1,0,0,0,0,1,8,0.6931471805599453,3.8181818181818183,4,1.5,3.7777777777777777,3.5555555555555554,36,51,51,51,32
384559,"puszka","Z różnych puszek można zrobić galerię",19,11,338,"p2",5,TRUE,NA,NA,2,2.4,4.8,3,3.9,4,5,3.25,4.4,4.666666666666667,0.06060606060606061,0,0,0,0,0,1,0,0,0,0,1,8,0.6931471805599453,3.8181818181818183,4,1.5,3.7777777777777777,3.5555555555555554,36,51,51,51,32
384583,"puszka","można przyczepić ją do butów i stepować",19,11,980,"p1",5,TRUE,NA,NA,3.4,3.3,2.4,3.1,3.8,2.75,3.75,3,3.6,2.8333333333333335,0.30303030303030304,3,0,0,0,0,1,1,3,1,1,10,8,2.3978952727983707,3.090909090909091,2.909090909090909,2.8,2.6666666666666665,3,30,40.5,68.5,58.5,27
384702,"puszka","na zbieranie drobnych pieniedzy jako skarbonka",19,11,604,"p1",1,TRUE,NA,NA,2.6,3.2,3.4,2.5,2.9,2.25,2,2.5,3,2.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.4545454545454546,1.4545454545454546,1.2,1.3333333333333333,1.3333333333333333,1,50,61,40,43
384879,"puszka","grzechotka",19,11,202,"p1",2,TRUE,NA,NA,3.4,4.2,3,2.1,3.3,3.75,3,3.5,5,5,0.21212121212121213,0,0,1,0,0,1,3,0,1,1,7,6,2.0794415416798357,2.909090909090909,2.909090909090909,2,2.4444444444444446,2.4444444444444446,31,80,80,80,43
384917,"puszka","Jako cel do strzelania",19,11,884,"p1",4,TRUE,NA,NA,4.7,4.3,4.3,1.6,4.1,2,2.25,5,6,5.5,0.09090909090909091,0,0,0,0,0,2,0,2,1,1,6,5,1.9459101490553132,4.181818181818182,3.6363636363636362,1.7,1.5555555555555556,3,22,57.5,30.5,3,43
384968,"puszka","dekoracja",19,11,857,"p1",3,TRUE,NA,NA,4.1,4.8,3.5,3.1,3.4,4,1.75,4.5,3.2,4.333333333333333,0.15151515151515152,0,0,1,0,0,0,0,1,1,1,4,3,1.6094379124341003,3.727272727272727,3.727272727272727,1.9,2.7777777777777777,3.111111111111111,24,55.5,54.5,55.5,36
384968,"puszka","pojemnik na ""coś""",19,11,858,"p2",1,TRUE,NA,NA,4.1,4.8,3.5,3.1,3.4,4,1.75,4.5,3.2,4.333333333333333,0.15151515151515152,0,0,1,0,0,0,0,1,1,1,4,3,1.6094379124341003,3.727272727272727,3.727272727272727,1.9,2.7777777777777777,3.111111111111111,24,55.5,54.5,55.5,36
384968,"puszka","telefon z dzieciństwa - sznurek plus 2 puszki",19,11,859,"p3",3,TRUE,NA,NA,4.1,4.8,3.5,3.1,3.4,4,1.75,4.5,3.2,4.333333333333333,0.15151515151515152,0,0,1,0,0,0,0,1,1,1,4,3,1.6094379124341003,3.727272727272727,3.727272727272727,1.9,2.7777777777777777,3.111111111111111,24,55.5,54.5,55.5,36
385231,"puszka","Do zrobienia skarbonki",19,11,691,"p1",1,TRUE,NA,NA,2.9,2.6,4.3,2.6,3.6,1.5,3,4.5,1.6,1.6666666666666667,0,0,0,0,0,1,1,0,3,0,1,6,2,1.9459101490553132,3.1818181818181817,3.3636363636363638,1,3.6666666666666665,1.5555555555555556,40,22.5,23,25.5,27
385583,"puszka","zrobienie hałasujących kapci",19,11,538,"p1",3,TRUE,NA,NA,3.1,3.1,4.6,2.4,3.6,3.25,1,4.75,4.4,3.3333333333333335,0.06060606060606061,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2.4545454545454546,1.4,2.2222222222222223,1.4444444444444444,15,61,64.5,54,32
385609,"puszka","popielniczka",19,11,996,"p1",1,TRUE,NA,NA,3.2,4.4,3.3,3.6,3.6,3,2.25,4,4,3.5,0.09090909090909091,0,0,0,0,1,1,0,0,0,1,3,5,1.3862943611198906,4,3.909090909090909,3.8,2.4444444444444446,2.888888888888889,32,31,80.5,51,27
385609,"puszka","skarbonka",19,11,997,"p2",1,TRUE,NA,NA,3.2,4.4,3.3,3.6,3.6,3,2.25,4,4,3.5,0.09090909090909091,0,0,0,0,1,1,0,0,0,1,3,5,1.3862943611198906,4,3.909090909090909,3.8,2.4444444444444446,2.888888888888889,32,31,80.5,51,27
385609,"puszka","doniczka",19,11,998,"p3",1,TRUE,NA,NA,3.2,4.4,3.3,3.6,3.6,3,2.25,4,4,3.5,0.09090909090909091,0,0,0,0,1,1,0,0,0,1,3,5,1.3862943611198906,4,3.909090909090909,3.8,2.4444444444444446,2.888888888888889,32,31,80.5,51,27
386928,"puszka","do gotowania  do jedzenia  do chwytania zwierząt  do zrobienia narzędzi",19,11,563,"p1",5,TRUE,NA,NA,2.3,4,3.1,3,3.2,1.5,1,1,1.8,2,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,4,0,2.3636363636363638,2.3636363636363638,1.4,3.2222222222222223,1.5555555555555556,25,40.5,39.5,40.5,36
388516,"puszka","zrobić z niej wazon",19,11,274,"p1",1,TRUE,NA,NA,3.8,4.7,4,2.2,3.7,2.25,2.5,2.5,5.2,4.833333333333333,0.06060606060606061,2,0,0,0,1,0,0,0,0,0,3,5,1.3862943611198906,3.5454545454545454,3.1818181818181817,2.4,3.3333333333333335,3.4444444444444446,14,89.5,26.5,19.5,27
389255,"puszka","Z 4 czterech puszek można zrobić grill",19,11,669,"p1",6,TRUE,NA,NA,2.2,3.9,4.5,3.4,2.8,3,4.75,4,3.2,4,0.0303030303030303,0,0,0,0,1,1,0,0,0,1,3,2,1.3862943611198906,3.8181818181818183,3.8181818181818183,1,2.4444444444444446,1.4444444444444444,21,60,70,34.5,36
389255,"puszka","z puszki można zrobić błystkę wahadłową do wędkowania",19,11,670,"p2",6,TRUE,NA,NA,2.2,3.9,4.5,3.4,2.8,3,4.75,4,3.2,4,0.0303030303030303,0,0,0,0,1,1,0,0,0,1,3,2,1.3862943611198906,3.8181818181818183,3.8181818181818183,1,2.4444444444444446,1.4444444444444444,21,60,70,34.5,36
389255,"puszka","z puszki można zrobić popielniczkę.",19,11,671,"p3",1,TRUE,NA,NA,2.2,3.9,4.5,3.4,2.8,3,4.75,4,3.2,4,0.0303030303030303,0,0,0,0,1,1,0,0,0,1,3,2,1.3862943611198906,3.8181818181818183,3.8181818181818183,1,2.4444444444444446,1.4444444444444444,21,60,70,34.5,36
390397,"puszka","dzieci mogą z nich robić obcasy",19,11,761,"p1",3,TRUE,NA,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
390397,"puszka","można zrobić z nich ciężarki do ćwiczenia",19,11,762,"p2",7,TRUE,NA,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
390397,"puszka","mogą posłużyć do zabawy w głuchy telefon",19,11,763,"p3",3,TRUE,NA,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
390397,"puszka","można na nich grach",19,11,764,"p4",3,TRUE,NA,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
390397,"puszka","zrobić grzechotki",19,11,765,"p5",2,TRUE,NA,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
390397,"puszka","pomalować",19,11,766,"p6",2,TRUE,NA,NA,3.2,4,3.3,3.2,3.7,2,2,2,5,4.666666666666667,0.15151515151515152,2,0,0,0,1,1,0,0,0,1,5,5,1.791759469228055,3.4545454545454546,3.272727272727273,1.7,1.5555555555555556,2.2222222222222223,19,55,55.5,57,32
