"ID","prompt","response","set","lab","rater1","rater2","rater3","Fluency_Ceinture","Fluency_Brouette","Fluency_avrg","Orig_Ceinture","Orig_brouette","Orig_avrg","CSE","CPI","Openness","Age","Gender","native_french"
122,"brouette","Une niche pour animaux en la retournant",11,6,4,2,3,5,5,5,2.1333333334,1.93333333333333,2.0333333333666648,5,5,5.3,18,"F","Oui"
122,"brouette","Un toit pour une petite cabane",11,6,2,2,3,5,5,5,2.1333333334,1.93333333333333,2.0333333333666648,5,5,5.3,18,"F","Oui"
123,"ceinture","Faire un lasso",11,6,1,2,2,3,5,4,2.33333333333333,2.06666666666667,2.2,3.8333333333333335,3.2,2.2,18,"F","Oui"
123,"ceinture","Faire un garrot",11,6,2,1,1,3,5,4,2.33333333333333,2.06666666666667,2.2,3.8333333333333335,3.2,2.2,18,"F","Oui"
123,"ceinture","Faire une ligne de pêche",11,6,5,4,3,3,5,4,2.33333333333333,2.06666666666667,2.2,3.8333333333333335,3.2,2.2,18,"F","Oui"
123,"brouette","Faire la course",11,6,1,1,2,3,5,4,2.33333333333333,2.06666666666667,2.2,3.8333333333333335,3.2,2.2,18,"F","Oui"
123,"brouette","Faire un abri antiatomique pour enfant",11,6,3,4,5,3,5,4,2.33333333333333,2.06666666666667,2.2,3.8333333333333335,3.2,2.2,18,"F","Oui"
123,"brouette","Faire les courses",11,6,1,1,1,3,5,4,2.33333333333333,2.06666666666667,2.2,3.8333333333333335,3.2,2.2,18,"F","Oui"
123,"brouette","Tirer la brouette avec un animal pour avancer",11,6,1,1,3,3,5,4,2.33333333333333,2.06666666666667,2.2,3.8333333333333335,3.2,2.2,18,"F","Oui"
123,"brouette","Faire un présentoir",11,6,2,3,2,3,5,4,2.33333333333333,2.06666666666667,2.2,3.8333333333333335,3.2,2.2,18,"F","Oui"
124,"ceinture","Faire un garrot",11,6,2,1,1,5,4,4.5,2.2666666666,2.41666666666667,2.3416666666333352,4,3.8,4.5,21,"F","Oui"
124,"ceinture","Fouetter",11,6,1,2,1,5,4,4.5,2.2666666666,2.41666666666667,2.3416666666333352,4,3.8,4.5,21,"F","Oui"
124,"ceinture","Se suicider",11,6,2,2,3,5,4,4.5,2.2666666666,2.41666666666667,2.3416666666333352,4,3.8,4.5,21,"F","Oui"
124,"ceinture","Se balancer en l'attachant à une barre",11,6,3,2,3,5,4,4.5,2.2666666666,2.41666666666667,2.3416666666333352,4,3.8,4.5,21,"F","Oui"
124,"ceinture","Pêcher",11,6,5,3,3,5,4,4.5,2.2666666666,2.41666666666667,2.3416666666333352,4,3.8,4.5,21,"F","Oui"
124,"brouette","Moyen de transport d'humain et de marchandise",11,6,1,2,2,5,4,4.5,2.2666666666,2.41666666666667,2.3416666666333352,4,3.8,4.5,21,"F","Oui"
124,"brouette","Une cabane pour enfant",11,6,2,1,2,5,4,4.5,2.2666666666,2.41666666666667,2.3416666666333352,4,3.8,4.5,21,"F","Oui"
124,"brouette","Un délimiteur de zone",11,6,4,2,3,5,4,4.5,2.2666666666,2.41666666666667,2.3416666666333352,4,3.8,4.5,21,"F","Oui"
124,"brouette","Une arme (bataille de brouettes)",11,6,3,4,3,5,4,4.5,2.2666666666,2.41666666666667,2.3416666666333352,4,3.8,4.5,21,"F","Oui"
125,"ceinture","En faire un bracelet",11,6,2,1,1,3,3,3,1.77777777766667,2.33333333333333,2.0555555555,4.666666666666667,4.6,5.5,20,"F","Oui"
125,"ceinture","Attacher quelqu'un",11,6,2,1,1,3,3,3,1.77777777766667,2.33333333333333,2.0555555555,4.666666666666667,4.6,5.5,20,"F","Oui"
125,"ceinture","Attraper un objet en lançant un côté de la ceinture",11,6,2,4,2,3,3,3,1.77777777766667,2.33333333333333,2.0555555555,4.666666666666667,4.6,5.5,20,"F","Oui"
125,"brouette","En faire une petite piscine",11,6,2,1,3,3,3,3,1.77777777766667,2.33333333333333,2.0555555555,4.666666666666667,4.6,5.5,20,"F","Oui"
125,"brouette","Faire du bruit avec un bâton en tapant dessus",11,6,4,2,3,3,3,3,1.77777777766667,2.33333333333333,2.0555555555,4.666666666666667,4.6,5.5,20,"F","Oui"
125,"brouette","En faire un abri",11,6,3,1,2,3,3,3,1.77777777766667,2.33333333333333,2.0555555555,4.666666666666667,4.6,5.5,20,"F","Oui"
126,"ceinture","Collier",11,6,1,1,1,3,2,2.5,1.888888889,3,2.4444444445,5.833333333333333,6,6.1,20,"F","Non"
126,"ceinture","Attacher les mains avec",11,6,2,3,1,3,2,2.5,1.888888889,3,2.4444444445,5.833333333333333,6,6.1,20,"F","Non"
126,"ceinture","Battre quelqu'un",11,6,2,4,2,3,2,2.5,1.888888889,3,2.4444444445,5.833333333333333,6,6.1,20,"F","Non"
126,"brouette","Peindre le sol avec sa roue",11,6,4,3,4,3,2,2.5,1.888888889,3,2.4444444445,5.833333333333333,6,6.1,20,"F","Non"
126,"brouette","Transporter les personnes qui ne peuvent pas marcher",11,6,1,3,3,3,2,2.5,1.888888889,3,2.4444444445,5.833333333333333,6,6.1,20,"F","Non"
127,"ceinture","Frapper",11,6,2,2,1,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"ceinture","Attacher ses cheveux",11,6,2,2,1,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"ceinture","Bracelet",11,6,2,1,1,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"ceinture","Corde",11,6,1,1,1,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"ceinture","Collier",11,6,1,1,1,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"ceinture","Corde à sauter",11,6,1,1,1,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"ceinture","Décoration d'intérieur",11,6,2,3,1,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"ceinture","Laisse",11,6,1,1,1,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"brouette","Toit",11,6,4,2,3,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"brouette","Casque",11,6,5,3,3,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"brouette","Voiture",11,6,2,1,1,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"brouette","Lit",11,6,1,1,1,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"brouette","Piscine",11,6,2,1,2,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"brouette","Lancer de brouettes",11,6,5,2,3,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"brouette","Casserole (avec un feu en dessous)",11,6,3,3,3,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
127,"brouette","Boîte",11,6,2,2,1,8,8,8,1.333333333375,2.33333333333333,1.8333333333541648,3.3333333333333335,3.4,5,18,"F","Oui"
128,"ceinture","Faire un garrot",11,6,2,1,1,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"ceinture","Porte-ficelle",11,6,5,2,3,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"ceinture","S'attacher à un arbre",11,6,2,2,2,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"ceinture","Utiliser comme collier",11,6,1,1,1,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"ceinture","Fouet",11,6,1,1,1,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"ceinture","Comme bandoulière de sac",11,6,2,2,1,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"brouette","Chaise",11,6,2,1,1,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"brouette","Lit",11,6,1,1,1,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"brouette","Arme blanche",11,6,3,3,2,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"brouette","Etouffer quelqu'un en dessous",11,6,3,4,3,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"brouette","Niche de chien",11,6,4,2,3,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"brouette","Art abstrait",11,6,4,3,3,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"brouette","Animal de compagnie imaginaire",11,6,5,4,3,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"brouette","Transport",11,6,1,1,1,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"brouette","Pour laver des vêtements",11,6,1,3,2,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
128,"brouette","Bol d'eau",11,6,3,1,2,6,10,8,1.72222222216667,2.36666666666667,2.04444444441667,6.166666666666667,6,6.2,19,"F","Oui"
129,"ceinture","Frapper",11,6,2,2,1,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"ceinture","Etrangler",11,6,4,3,2,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"ceinture","Faire de la luge",11,6,4,4,3,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"ceinture","Attacher quelqu'un",11,6,2,1,1,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"ceinture","Attraper une vache",11,6,2,4,3,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"ceinture","Suspendre un sac",11,6,2,2,2,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"ceinture","Faire du feu",11,6,4,4,3,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"ceinture","Attacher son coffre de voiture",11,6,2,3,2,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"brouette","Faire de la luge",11,6,2,1,2,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"brouette","Transporter de l'eau",11,6,1,1,1,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"brouette","Descendre une pente",11,6,2,1,2,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"brouette","Faire du surf",11,6,4,3,3,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
129,"brouette","Dormir",11,6,1,1,1,8,5,6.5,2.583333333375,1.73333333333333,2.158333333354165,5,6.2,5.4,20,"F","Oui"
130,"ceinture","Suspendre des objets",11,6,3,2,1,4,5,4.5,2.25000000025,1.6,1.925000000125,3.5,3.6,5.6,19,"F","Oui"
130,"ceinture","Mettre dans les cheveux comme un bandeau",11,6,3,3,2,4,5,4.5,2.25000000025,1.6,1.925000000125,3.5,3.6,5.6,19,"F","Oui"
130,"ceinture","Bander les yeux",11,6,3,3,2,4,5,4.5,2.25000000025,1.6,1.925000000125,3.5,3.6,5.6,19,"F","Oui"
130,"ceinture","Fermer des sacs",11,6,2,2,1,4,5,4.5,2.25000000025,1.6,1.925000000125,3.5,3.6,5.6,19,"F","Oui"
130,"brouette","S'abriter dessous",11,6,3,2,2,4,5,4.5,2.25000000025,1.6,1.925000000125,3.5,3.6,5.6,19,"F","Oui"
130,"brouette","S'en servir comme poussette",11,6,1,1,1,4,5,4.5,2.25000000025,1.6,1.925000000125,3.5,3.6,5.6,19,"F","Oui"
130,"brouette","Faire des courses",11,6,1,1,1,4,5,4.5,2.25000000025,1.6,1.925000000125,3.5,3.6,5.6,19,"F","Oui"
130,"brouette","Réservoir d'eau",11,6,2,2,2,4,5,4.5,2.25000000025,1.6,1.925000000125,3.5,3.6,5.6,19,"F","Oui"
130,"brouette","Bac à sable",11,6,1,1,3,4,5,4.5,2.25000000025,1.6,1.925000000125,3.5,3.6,5.6,19,"F","Oui"
131,"ceinture","Taper",11,6,2,2,1,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"ceinture","Attacher autour de sa tête",11,6,2,2,2,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"ceinture","Poncer des choses avec",11,6,5,4,4,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"ceinture","Attacher à un cintre",11,6,2,3,2,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"ceinture","Etrangler",11,6,4,3,2,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"ceinture","Fouetter",11,6,1,2,1,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"ceinture","En faire un collier",11,6,1,1,1,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"brouette","Faire des courses de brouettes",11,6,1,2,2,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"brouette","Faire un feu dedans",11,6,4,3,3,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"brouette","Transporter un malade",11,6,1,3,3,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"brouette","En faire une piscine pour enfant",11,6,2,1,2,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"brouette","La retourner pour en faire une chaise",11,6,2,1,1,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"brouette","S'en servir comme arme",11,6,3,4,2,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
131,"brouette","Pour boucher un puit",11,6,3,3,3,7,7,7,2.238095238,2.33333333333333,2.285714285666665,4.666666666666667,5,4.5,20,"F","Oui"
132,"ceinture","Jouer à la corde à sauter",11,6,1,2,1,4,3,3.5,2.25,1.77777777777778,2.01388888888889,4.833333333333333,5.4,5.2,19,"F","Oui"
132,"ceinture","Attacher ses cheveux",11,6,2,2,1,4,3,3.5,2.25,1.77777777777778,2.01388888888889,4.833333333333333,5.4,5.2,19,"F","Oui"
132,"ceinture","Utiliser comme règle",11,6,3,2,2,4,3,3.5,2.25,1.77777777777778,2.01388888888889,4.833333333333333,5.4,5.2,19,"F","Oui"
132,"ceinture","Faire des cercles sur papier de petite taille grâce aux trous",11,6,4,4,3,4,3,3.5,2.25,1.77777777777778,2.01388888888889,4.833333333333333,5.4,5.2,19,"F","Oui"
132,"brouette","Poussette",11,6,1,1,1,4,3,3.5,2.25,1.77777777777778,2.01388888888889,4.833333333333333,5.4,5.2,19,"F","Oui"
132,"brouette","Utiliser comme chariot de courses",11,6,1,2,1,4,3,3.5,2.25,1.77777777777778,2.01388888888889,4.833333333333333,5.4,5.2,19,"F","Oui"
132,"brouette","Chaise portative : on peut l'emmener partout, la retourner et s'asseoir peu importe l'endroit",11,6,2,3,4,4,3,3.5,2.25,1.77777777777778,2.01388888888889,4.833333333333333,5.4,5.2,19,"F","Oui"
133,"ceinture","Faire un garrot",11,6,2,1,1,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"ceinture","Faire de la corde à sauter",11,6,1,1,1,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"ceinture","Réparer une balançoire",11,6,3,3,3,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"ceinture","Faire un relais",11,6,3,4,3,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"ceinture","Attacher quelqu'un",11,6,2,1,1,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"ceinture","L'utiliser pour peindre",11,6,4,4,4,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"ceinture","Délimiter un périmètre (avec plusieurs ceintures)",11,6,3,3,3,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"brouette","Faire une piscine pour enfants",11,6,2,1,1,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"brouette","Un abri",11,6,3,2,2,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"brouette","Utiliser la roue seule pour peindre",11,6,4,3,3,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"brouette","Dormir dedans",11,6,1,1,1,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"brouette","La retourner pour faire un grand marchepied",11,6,2,2,3,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
133,"brouette","Faire de la musculation (la soulever, remplie ou non)",11,6,3,2,3,7,6,6.5,2.42857142842857,2.16666666666667,2.29761904754762,4,3.8,4.4,24,"F","Oui"
134,"ceinture","Attraper quelque chose",11,6,2,3,2,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"ceinture","Faire un collier",11,6,1,1,1,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"ceinture","Créer une balançoire",11,6,3,2,2,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"ceinture","Jouer au lasso",11,6,1,3,2,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"ceinture","Objet anti-stress",11,6,5,4,4,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"ceinture","Attacher quelqu'un",11,6,2,1,1,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"ceinture","Maintenir quelque chose en place",11,6,3,2,1,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"brouette","Faire une course",11,6,1,1,2,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"brouette","Faire un abri",11,6,3,2,2,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"brouette","Transporter quelqu'un",11,6,1,1,1,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"brouette","Faire du tamtam",11,6,5,4,3,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"brouette","En faire une table",11,6,2,1,2,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"brouette","En faire une chaise",11,6,2,2,1,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
134,"brouette","Escabeau",11,6,3,1,2,7,7,7,2.19047619028571,2,2.095238095142855,6,6.6,5.5,19,"F","Oui"
135,"ceinture","Collier",11,6,1,1,1,4,4,4,2.50000000025,1.16666666666666,1.83333333345833,4.833333333333333,2.6,4.6,19,"F","Oui"
135,"ceinture","Décoration",11,6,2,2,1,4,4,4,2.50000000025,1.16666666666666,1.83333333345833,4.833333333333333,2.6,4.6,19,"F","Oui"
135,"ceinture","En utiliser plusieurs pour faire un panier",11,6,3,4,4,4,4,4,2.50000000025,1.16666666666666,1.83333333345833,4.833333333333333,2.6,4.6,19,"F","Oui"
135,"ceinture","S'en servir pour emballer un cadeau",11,6,5,3,3,4,4,4,2.50000000025,1.16666666666666,1.83333333345833,4.833333333333333,2.6,4.6,19,"F","Oui"
135,"brouette","Objet décoratif",11,6,1,1,1,4,4,4,2.50000000025,1.16666666666666,1.83333333345833,4.833333333333333,2.6,4.6,19,"F","Oui"
135,"brouette","Comme lit pour bébé",11,6,1,1,2,4,4,4,2.50000000025,1.16666666666666,1.83333333345833,4.833333333333333,2.6,4.6,19,"F","Oui"
135,"brouette","Comme baignoire",11,6,2,1,1,4,4,4,2.50000000025,1.16666666666666,1.83333333345833,4.833333333333333,2.6,4.6,19,"F","Oui"
135,"brouette","Comme contenant d'objets",11,6,1,1,1,4,4,4,2.50000000025,1.16666666666666,1.83333333345833,4.833333333333333,2.6,4.6,19,"F","Oui"
136,"ceinture","Fouetter quelqu'un",11,6,1,3,1,3,4,3.5,1.666666667,2.25,1.9583333335000002,3.5,2.6,4.6,19,"F","Oui"
136,"ceinture","En faire un bracelet (plusieurs tours)",11,6,2,1,2,3,4,3.5,1.666666667,2.25,1.9583333335000002,3.5,2.6,4.6,19,"F","Oui"
136,"ceinture","Accrocher",11,6,3,1,1,3,4,3.5,1.666666667,2.25,1.9583333335000002,3.5,2.6,4.6,19,"F","Oui"
136,"brouette","Faire un feu dans une brouette",11,6,4,3,3,3,4,3.5,1.666666667,2.25,1.9583333335000002,3.5,2.6,4.6,19,"F","Oui"
136,"brouette","Dormir",11,6,1,1,1,3,4,3.5,1.666666667,2.25,1.9583333335000002,3.5,2.6,4.6,19,"F","Oui"
136,"brouette","Un petit coin d'eau (pour se laver les mains, bain pour enfants)",11,6,2,3,2,3,4,3.5,1.666666667,2.25,1.9583333335000002,3.5,2.6,4.6,19,"F","Oui"
136,"brouette","Bercer un enfant (faire une promenade avec)",11,6,3,2,2,3,4,3.5,1.666666667,2.25,1.9583333335000002,3.5,2.6,4.6,19,"F","Oui"
137,"ceinture","Menottes (attacher les mains)",11,6,2,4,2,4,5,4.5,1.41666666675,1.8,1.608333333375,4.5,6.2,6.4,19,"F","Oui"
137,"ceinture","Fouet",11,6,1,1,1,4,5,4.5,1.41666666675,1.8,1.608333333375,4.5,6.2,6.4,19,"F","Oui"
137,"ceinture","Corde",11,6,1,1,1,4,5,4.5,1.41666666675,1.8,1.608333333375,4.5,6.2,6.4,19,"F","Oui"
137,"ceinture","Collier",11,6,1,1,1,4,5,4.5,1.41666666675,1.8,1.608333333375,4.5,6.2,6.4,19,"F","Oui"
137,"brouette","Porter quelqu'un",11,6,1,1,1,4,5,4.5,1.41666666675,1.8,1.608333333375,4.5,6.2,6.4,19,"F","Oui"
137,"brouette","S'en servir comme chaise retournée",11,6,2,1,1,4,5,4.5,1.41666666675,1.8,1.608333333375,4.5,6.2,6.4,19,"F","Oui"
137,"brouette","En faire une œuvre d'art peinte",11,6,4,3,3,4,5,4.5,1.41666666675,1.8,1.608333333375,4.5,6.2,6.4,19,"F","Oui"
137,"brouette","L'utiliser comme luge",11,6,2,1,2,4,5,4.5,1.41666666675,1.8,1.608333333375,4.5,6.2,6.4,19,"F","Oui"
137,"brouette","S'en servir comme seau",11,6,2,1,2,4,5,4.5,1.41666666675,1.8,1.608333333375,4.5,6.2,6.4,19,"F","Oui"
138,"ceinture","Faire un garrot",11,6,2,1,1,1,1,1,1.333333333,1.33333333333333,1.333333333166665,3,1.4,4.7,19,"F","Oui"
138,"brouette","Faire une piscine pour les enfants",11,6,2,1,1,1,1,1,1.333333333,1.33333333333333,1.333333333166665,3,1.4,4.7,19,"F","Oui"
139,"ceinture","Promener son chien",11,6,1,2,2,3,1,2,2.00000000033333,2,2.000000000166665,4.5,3.4,5.6,18,"F","Oui"
139,"ceinture","Fabriquer des menottes",11,6,3,3,2,3,1,2,2.00000000033333,2,2.000000000166665,4.5,3.4,5.6,18,"F","Oui"
139,"ceinture","Se pendre",11,6,2,1,2,3,1,2,2.00000000033333,2,2.000000000166665,4.5,3.4,5.6,18,"F","Oui"
139,"brouette","Piscine pour les enfants",11,6,2,2,2,3,1,2,2.00000000033333,2,2.000000000166665,4.5,3.4,5.6,18,"F","Oui"
