"ID","prompt","response","set","lab","order","rater1","rater2","rater3","age","sex","cse1","cse2","cse3","cse4","cse5","cse6","cse7","cse8","cse9","cse10","cse11"
255,"ladrillo","pisa papeles",23,14,"6",4,2,2,22,0,5,4,5,5,4,5,4,5,5,4,4
255,"ladrillo","muros o paredes",23,14,"7",1,1,1,22,0,5,4,5,5,4,5,4,5,5,4,4
255,"ladrillo","chimeneas",23,14,"8",1,1,1,22,0,5,4,5,5,4,5,4,5,5,4,4
256,"ladrillo","construir inmuebles",23,14,"1",1,1,1,22,0,4,5,4,4,4,5,5,4,4,5,5
256,"ladrillo","muebles",23,14,"10",2,2,2,22,0,4,5,4,4,4,5,5,4,4,5,5
256,"ladrillo","asientos",23,14,"11",2,1,2,22,0,4,5,4,4,4,5,5,4,4,5,5
256,"ladrillo","escaleras o escalones",23,14,"2",2,1,2,22,0,4,5,4,4,4,5,5,4,4,5,5
256,"ladrillo","escribir",23,14,"3",3,2,2,22,0,4,5,4,4,4,5,5,4,4,5,5
256,"ladrillo","polvo",23,14,"4",2,1,1,22,0,4,5,4,4,4,5,5,4,4,5,5
256,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"5",3,2,2,22,0,4,5,4,4,4,5,5,4,4,5,5
256,"ladrillo","soporte o base",23,14,"6",2,1,1,22,0,4,5,4,4,4,5,5,4,4,5,5
256,"ladrillo","decoraciÃ³n",23,14,"7",4,2,2,22,0,4,5,4,4,4,5,5,4,4,5,5
256,"ladrillo","esculturas",23,14,"8",5,1,1,22,0,4,5,4,4,4,5,5,4,4,5,5
256,"ladrillo","pisos",23,14,"9",2,1,2,22,0,4,5,4,4,4,5,5,4,4,5,5
257,"ladrillo","soporte o base",23,14,"1",2,1,1,20,1,3,3,3,3,4,3,4,4,4,4,4
257,"ladrillo","pesas deporte",23,14,"2",4,3,3,20,1,3,3,3,3,4,3,4,4,4,4,4
257,"ladrillo","pisa papeles",23,14,"3",4,2,2,20,1,3,3,3,3,4,3,4,4,4,4,4
257,"ladrillo","ocultar",23,14,"4",2,2,2,20,1,3,3,3,3,4,3,4,4,4,4,4
258,"ladrillo","juegos o juguetes",23,14,"1",4,2,2,19,1,4,4,5,5,5,4,5,4,5,4,5
259,"ladrillo","pisa papeles",23,14,"1",4,2,2,24,0,3,2,2,1,4,5,3,3,5,5,4
259,"ladrillo","esculturas",23,14,"2",5,1,1,24,0,3,2,2,1,4,5,3,3,5,5,4
259,"ladrillo","tallar, grabar o rayar",23,14,"3",3,2,2,24,0,3,2,2,1,4,5,3,3,5,5,4
260,"ladrillo","construir inmuebles",23,14,"1",1,1,1,23,0,5,5,5,5,5,5,5,5,5,2,3
260,"ladrillo","asientos",23,14,"2",2,1,2,23,0,5,5,5,5,5,5,5,5,5,2,3
260,"ladrillo","escaleras o escalones",23,14,"3",2,1,2,23,0,5,5,5,5,5,5,5,5,5,2,3
260,"ladrillo","muros o paredes",23,14,"4",1,1,1,23,0,5,5,5,5,5,5,5,5,5,2,3
260,"ladrillo","decoraciÃ³n jardÃ­n",23,14,"5",4,2,2,23,0,5,5,5,5,5,5,5,5,5,2,3
260,"ladrillo","asientos",23,14,"6",2,NA,NA,23,0,5,5,5,5,5,5,5,5,5,2,3
261,"ladrillo","construir inmuebles",23,14,"1",1,1,2,19,1,5,5,4,4,3,4,5,4,5,5,5
261,"ladrillo","escaleras o escalones",23,14,"2",2,1,2,19,1,5,5,4,4,3,4,5,4,5,5,5
261,"ladrillo","sostener",23,14,"3",3,1,1,19,1,5,5,4,4,3,4,5,4,5,5,5
261,"ladrillo","pisa papeles",23,14,"4",4,2,2,19,1,5,5,4,4,3,4,5,4,5,5,5
261,"ladrillo","juegos o juguetes",23,14,"5",4,2,2,19,1,5,5,4,4,3,4,5,4,5,5,5
261,"ladrillo","asientos",23,14,"6",2,1,2,19,1,5,5,4,4,3,4,5,4,5,5,5
261,"ladrillo","mesas",23,14,"7",2,2,2,19,1,5,5,4,4,3,4,5,4,5,5,5
261,"ladrillo","cocinar",23,14,"8",3,2,1,19,1,5,5,4,4,3,4,5,4,5,5,5
262,"ladrillo","construir inmuebles",23,14,"1",1,1,1,21,1,4,5,4,4,4,4,5,4,5,5,4
262,"ladrillo","mesas",23,14,"2",2,2,2,21,1,4,5,4,4,4,4,5,4,5,5,4
262,"ladrillo","pisa papeles",23,14,"3",4,2,2,21,1,4,5,4,4,4,4,5,4,5,5,4
262,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"4",3,1,2,21,1,4,5,4,4,4,4,5,4,5,5,4
262,"ladrillo","polvo",23,14,"5",2,1,1,21,1,4,5,4,4,4,4,5,4,5,5,4
262,"ladrillo","pintar o dibujar ",23,14,"6",3,2,2,21,1,4,5,4,4,4,4,5,4,5,5,4
263,"ladrillo","escaleras o escalones",23,14,"1",2,1,2,22,0,5,3,3,4,4,3,4,4,3,5,4
263,"ladrillo","asientos",23,14,"2",2,1,2,22,0,5,3,3,4,4,3,4,4,3,5,4
263,"ladrillo","escribir",23,14,"3",3,2,2,22,0,5,3,3,4,4,3,4,4,3,5,4
263,"ladrillo","polvo",23,14,"4",2,1,1,22,0,5,3,3,4,4,3,4,4,3,5,4
264,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,1,4,4,4,4,4,4,5,5,4,5,4
264,"ladrillo","pisa papeles",23,14,"2",4,2,2,19,1,4,4,4,4,4,4,5,5,4,5,4
264,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"3",3,2,2,19,1,4,4,4,4,4,4,5,5,4,5,4
264,"ladrillo","muros o paredes",23,14,"4",1,1,1,19,1,4,4,4,4,4,4,5,5,4,5,4
265,"ladrillo","construir inmuebles",23,14,"1",1,1,1,19,1,3,2,5,3,2,5,2,4,5,5,5
265,"ladrillo","arcilla",23,14,"2",2,1,1,19,1,3,2,5,3,2,5,2,4,5,5,5
265,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"3",3,2,2,19,1,3,2,5,3,2,5,2,4,5,5,5
265,"ladrillo","equilibrar o balancear",23,14,"4",3,2,2,19,1,3,2,5,3,2,5,2,4,5,5,5
265,"ladrillo","decoraciÃ³n",23,14,"5",4,2,2,19,1,3,2,5,3,2,5,2,4,5,5,5
265,"ladrillo","asientos",23,14,"6",2,1,2,19,1,3,2,5,3,2,5,2,4,5,5,5
265,"ladrillo","pesas deporte",23,14,"7",4,3,3,19,1,3,2,5,3,2,5,2,4,5,5,5
265,"ladrillo","delimitar superficies",23,14,"8",3,2,2,19,1,3,2,5,3,2,5,2,4,5,5,5
265,"ladrillo","seÃ±alamiento",23,14,"9",3,2,2,19,1,3,2,5,3,2,5,2,4,5,5,5
266,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"1",3,2,2,18,1,4,4,4,5,5,5,4,4,4,5,5
266,"ladrillo","arma defensa",23,14,"2",4,2,2,18,1,4,4,4,5,5,5,4,4,4,5,5
266,"ladrillo","asientos",23,14,"3",2,1,2,18,1,4,4,4,5,5,5,4,4,4,5,5
266,"ladrillo","soporte o base",23,14,"4",2,1,1,18,1,4,4,4,5,5,5,4,4,4,5,5
266,"ladrillo","pisa papeles",23,14,"5",4,2,2,18,1,4,4,4,5,5,5,4,4,4,5,5
266,"ladrillo","pesas deporte",23,14,"7",4,3,3,18,1,4,4,4,5,5,5,4,4,4,5,5
501,"ladrillo","soporte",23,14,"1",2,1,1,27,0,4,4,4,4,4,4,3,4,4,3,4
501,"ladrillo","construcciÃ³n",23,14,"2",1,1,1,27,0,4,4,4,4,4,4,3,4,4,3,4
501,"ladrillo","base para tienda de campaÃ±a",23,14,"3",4,1,2,27,0,4,4,4,4,4,4,3,4,4,3,4
501,"ladrillo","piso",23,14,"4",2,1,2,27,0,4,4,4,4,4,4,3,4,4,3,4
503,"ladrillo","base",23,14,"1",2,1,1,19,1,5,4,4,5,3,4,5,5,3,5,5
503,"ladrillo","elevaciÃ³n para bajar algo",23,14,"2",4,2,2,19,1,5,4,4,5,3,4,5,5,3,5,5
504,"ladrillo","ejercitarse",23,14,"1",4,3,2,18,1,5,5,4,5,4,4,5,5,4,5,5
504,"ladrillo","sostener cosas",23,14,"2",3,1,1,18,1,5,5,4,5,4,4,5,5,4,5,5
504,"ladrillo","detener puertas",23,14,"3",3,2,2,18,1,5,5,4,5,4,4,5,5,4,5,5
505,"ladrillo","escaleras",23,14,"1",2,1,2,19,1,4,5,3,3,2,4,5,5,3,5,3
505,"ladrillo","pared",23,14,"2",1,1,1,19,1,4,5,3,3,2,4,5,5,3,5,3
506,"ladrillo","sostener objetos",23,14,"1",3,1,1,20,1,4,4,5,4,3,5,4,5,3,4,4
506,"ladrillo","crear figuras con Ã©l",23,14,"2",4,1,2,20,1,4,4,5,4,3,5,4,5,3,4,4
507,"ladrillo","una pared",23,14,"1",1,1,1,19,1,2,2,4,3,3,4,2,3,3,3,5
508,"ladrillo","pared",23,14,"1",1,1,1,20,1,4,3,3,3,3,4,3,4,4,3,3
508,"ladrillo","arco",23,14,"2",2,1,1,20,1,4,3,3,3,3,4,3,4,4,3,3
509,"ladrillo","la pared de una casa",23,14,"1",1,1,1,18,0,4,4,4,4,4,5,4,4,5,4,4
509,"ladrillo","la estructura de una chimenea",23,14,"2",1,1,1,18,0,4,4,4,4,4,5,4,4,5,4,4
509,"ladrillo","para la fabricaciÃ³n de un horno",23,14,"3",1,1,1,18,0,4,4,4,4,4,5,4,4,5,4,4
509,"ladrillo","como contra peso",23,14,"4",4,2,2,18,0,4,4,4,4,4,5,4,4,5,4,4
509,"ladrillo","para nivelar alguna estructura",23,14,"5",3,2,2,18,0,4,4,4,4,4,5,4,4,5,4,4
509,"ladrillo","para lanzar",23,14,"6",3,2,2,18,0,4,4,4,4,4,5,4,4,5,4,4
509,"ladrillo","construir una torre",23,14,"7",3,1,1,18,0,4,4,4,4,4,5,4,4,5,4,4
510,"ladrillo","jugar con Ã©l",23,14,"1",4,2,2,18,0,4,4,2,3,4,3,4,3,3,3,5
510,"ladrillo","hacer una torre",23,14,"2",3,1,1,18,0,4,4,2,3,4,3,4,3,3,3,5
510,"ladrillo","pintar con Ã©l",23,14,"3",3,2,2,18,0,4,4,2,3,4,3,4,3,3,3,5
510,"ladrillo","deshacerlo",23,14,"4",2,2,2,18,0,4,4,2,3,4,3,4,3,3,3,5
510,"ladrillo","hacer polvo",23,14,"5",2,2,1,18,0,4,4,2,3,4,3,4,3,3,3,5
511,"ladrillo","un ladrillo lo podrÃ­amos usar como una maceta, crearle un hueco en medio y poner una planta pequeÃ±a",23,14,"1",4,3,3,22,0,5,5,5,5,4,4,5,5,4,4,5
511,"ladrillo","regularmente cuando Ã©ramos pequeÃ±os usÃ¡bamos ladrillos para pintar el piso y por quÃ© no crear unos gises de ese material",23,14,"2",3,3,2,22,0,5,5,5,5,4,4,5,5,4,4,5
511,"ladrillo","adorno",23,14,"3",4,2,1,22,0,5,5,5,5,4,4,5,5,4,4,5
511,"ladrillo","figuras",23,14,"4",4,1,2,22,0,5,5,5,5,4,4,5,5,4,4,5
511,"ladrillo","portaretrato",23,14,"5",4,3,2,22,0,5,5,5,5,4,4,5,5,4,4,5
512,"ladrillo","casa",23,14,"1",1,1,1,20,1,5,5,5,4,4,5,5,4,5,5,5
512,"ladrillo","escalÃ³n",23,14,"2",2,1,2,20,1,5,5,5,4,4,5,5,4,5,5,5
512,"ladrillo","torre de ladrillos",23,14,"3",3,1,1,20,1,5,5,5,4,4,5,5,4,5,5,5
512,"ladrillo","plataformas",23,14,"4",3,1,1,20,1,5,5,5,4,4,5,5,4,5,5,5
512,"ladrillo","para pintar el suelo",23,14,"5",3,2,2,20,1,5,5,5,4,4,5,5,4,5,5,5
512,"ladrillo","maceta",23,14,"6",4,2,2,20,1,5,5,5,4,4,5,5,4,5,5,5
512,"ladrillo","lanzar",23,14,"7",3,2,2,20,1,5,5,5,4,4,5,5,4,5,5,5
515,"ladrillo","acomodarlos en forma de  tres figuras",23,14,"1",4,2,NA,33,0,4,5,5,5,4,5,5,5,5,4,4
516,"ladrillo","puede ser usado como contrapeso",23,14,"1",4,2,2,18,1,3,3,3,4,3,3,4,4,3,4,4
516,"ladrillo","como material para hacer ejercicio",23,14,"2",4,3,2,18,1,3,3,3,4,3,3,4,4,3,4,4
516,"ladrillo","como escalÃ³n",23,14,"3",2,2,2,18,1,3,3,3,4,3,3,4,4,3,4,4
517,"ladrillo","arma defensa",23,14,"1",4,2,2,21,0,3,4,5,5,4,5,3,5,5,3,2
517,"ladrillo","asientos",23,14,"2",2,1,2,21,0,3,4,5,5,4,5,3,5,5,3,2
518,"ladrillo","soporte o base",23,14,"1",2,1,1,21,1,4,4,4,4,4,5,5,3,4,4,4
518,"ladrillo","una mejor vista para los demÃ¡s ladrillos",23,14,"2",1,2,2,21,1,4,4,4,4,4,5,5,3,4,4,4
518,"ladrillo","mejor seguimiento de la estructura",23,14,"3",2,2,2,21,1,4,4,4,4,4,5,5,3,4,4,4
519,"ladrillo","casa",23,14,"1",1,1,1,19,0,5,5,4,5,3,3,5,5,3,5,5
519,"ladrillo","fogata",23,14,"2",3,1,1,19,0,5,5,4,5,3,3,5,5,3,5,5
519,"ladrillo","polvo",23,14,"3",2,2,1,19,0,5,5,4,5,3,3,5,5,3,5,5
519,"ladrillo","escaleras o escalones",23,14,"4",2,1,2,19,0,5,5,4,5,3,3,5,5,3,5,5
520,"ladrillo","para tapar un hueco",23,14,"1",4,2,2,21,0,5,3,4,2,3,5,3,4,3,3,3
520,"ladrillo","para desviar el agua",23,14,"2",3,2,2,21,0,5,3,4,2,3,5,3,4,3,3,3
520,"ladrillo","para utilizarlo como banco",23,14,"3",2,1,2,21,0,5,3,4,2,3,5,3,4,3,3,3
520,"ladrillo","para usarlo si una pata de la cama estÃ¡ rota y ponerlo",23,14,"4",3,2,2,21,0,5,3,4,2,3,5,3,4,3,3,3
521,"ladrillo","construcciÃ³n",23,14,"1",1,1,1,22,1,4,5,4,5,3,4,5,4,3,5,5
521,"ladrillo","pintar",23,14,"10",3,2,2,22,1,4,5,4,5,3,4,5,4,3,5,5
521,"ladrillo","soporte o base",23,14,"11",2,1,1,22,1,4,5,4,5,3,4,5,4,3,5,5
521,"ladrillo","bardas",23,14,"5",1,1,1,22,1,4,5,4,5,3,4,5,4,3,5,5
521,"ladrillo","decoraciones domÃ©sticas",23,14,"6",4,2,2,22,1,4,5,4,5,3,4,5,4,3,5,5
521,"ladrillo","arreglar un mueble",23,14,"7",3,2,2,22,1,4,5,4,5,3,4,5,4,3,5,5
521,"ladrillo","calzar algÃºn artefacto",23,14,"8",3,2,2,22,1,4,5,4,5,3,4,5,4,3,5,5
521,"ladrillo","romper cosas",23,14,"9",4,2,2,22,1,4,5,4,5,3,4,5,4,3,5,5
522,"ladrillo","calzar un mueble",23,14,"1",3,2,2,21,1,3,5,4,4,3,4,4,5,3,4,5
522,"ladrillo","rellenar un hueco de la pared",23,14,"2",4,2,1,21,1,3,5,4,4,3,4,4,5,3,4,5
522,"ladrillo","para hacer lanzamientos",23,14,"3",3,2,2,21,1,3,5,4,4,3,4,4,5,3,4,5
522,"ladrillo","para romper cosas",23,14,"4",4,2,2,21,1,3,5,4,4,3,4,4,5,3,4,5
522,"ladrillo","para pintar",23,14,"5",3,2,2,21,1,3,5,4,4,3,4,4,5,3,4,5
522,"ladrillo","juegos",23,14,"6",4,2,2,21,1,3,5,4,4,3,4,4,5,3,4,5
522,"ladrillo","para delimitar un espacio",23,14,"7",3,2,2,21,1,3,5,4,4,3,4,4,5,3,4,5
522,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"8",3,2,2,21,1,3,5,4,4,3,4,4,5,3,4,5
523,"ladrillo","para construir una casa",23,14,"1",1,1,1,20,1,4,5,4,5,4,4,5,5,4,5,5
523,"ladrillo","para sostener un objeto",23,14,"2",3,2,1,20,1,4,5,4,5,4,4,5,5,4,5,5
523,"ladrillo","para darle mayor peso",23,14,"3",4,2,2,20,1,4,5,4,5,4,4,5,5,4,5,5
523,"ladrillo","para ponerlos de camino",23,14,"4",2,2,2,20,1,4,5,4,5,4,4,5,5,4,5,5
524,"ladrillo","pared",23,14,"1",1,1,1,25,1,4,3,5,4,5,4,3,4,4,1,3
524,"ladrillo","casa",23,14,"2",1,1,1,25,1,4,3,5,4,5,4,3,4,4,1,3
524,"ladrillo","puente",23,14,"3",2,1,1,25,1,4,3,5,4,5,4,3,4,4,1,3
524,"ladrillo","maceta",23,14,"4",4,2,1,25,1,4,3,5,4,5,4,3,4,4,1,3
524,"ladrillo","aventarlo",23,14,"5",3,2,2,25,1,4,3,5,4,5,4,3,4,4,1,3
524,"ladrillo","delimitar porterÃ­a",23,14,"6",5,2,2,25,1,4,3,5,4,5,4,3,4,4,1,3
524,"ladrillo","pintura",23,14,"8",3,2,2,25,1,4,3,5,4,5,4,3,4,4,1,3
524,"ladrillo","karate",23,14,"9",2,2,2,25,1,4,3,5,4,5,4,3,4,4,1,3
525,"ladrillo","para construir un asador",23,14,"1",2,1,1,24,0,4,4,4,4,3,5,4,4,4,3,5
525,"ladrillo","fuego",23,14,"2",3,2,2,24,0,4,4,4,4,3,5,4,4,4,3,5
525,"ladrillo","base de maceta",23,14,"3",4,2,1,24,0,4,4,4,4,3,5,4,4,4,3,5
525,"ladrillo","obstÃ¡culo para detener, frenar o topar",23,14,"4",3,2,2,24,0,4,4,4,4,3,5,4,4,4,3,5
525,"ladrillo","usarlo de banco para alcanzar cosas",23,14,"5",3,2,2,24,0,4,4,4,4,3,5,4,4,4,3,5
526,"ladrillo","piso",23,14,"1",2,1,1,27,0,3,2,1,3,2,3,3,2,2,3,2
527,"ladrillo","usarlo de banco para alcanzar cosas",23,14,"1",3,2,2,32,0,3,4,3,4,3,4,4,3,3,4,1
529,"ladrillo","construcciÃ³n",23,14,"1",1,1,1,32,0,2,3,3,3,1,2,5,3,3,3,3
529,"ladrillo","sostener objetos",23,14,"2",3,2,1,32,0,2,3,3,3,1,2,5,3,3,3,3
529,"ladrillo","sentarse",23,14,"3",2,1,2,32,0,2,3,3,3,1,2,5,3,3,3,3
529,"ladrillo","apoyarse",23,14,"4",3,1,1,32,0,2,3,3,3,1,2,5,3,3,3,3
529,"ladrillo","usarlo de banco para alcanzar cosas",23,14,"5",3,2,2,32,0,2,3,3,3,1,2,5,3,3,3,3
530,"ladrillo","casa",23,14,"1",1,1,1,28,1,5,5,5,5,4,5,5,5,5,5,5
530,"ladrillo","detener puertas",23,14,"2",3,2,2,28,1,5,5,5,5,4,5,5,5,5,5,5
530,"ladrillo","bardas",23,14,"4",1,1,1,28,1,5,5,5,5,4,5,5,5,5,5,5
531,"ladrillo","muro",23,14,"1",1,1,1,25,0,5,5,4,5,4,4,5,4,5,5,5
531,"ladrillo","puente",23,14,"10",2,1,1,25,0,5,5,4,5,4,4,5,4,5,5,5
531,"ladrillo","lÃ¡pida",23,14,"11",3,1,1,25,0,5,5,4,5,4,4,5,4,5,5,5
531,"ladrillo","arco",23,14,"2",2,1,1,25,0,5,5,4,5,4,4,5,4,5,5,5
531,"ladrillo","casa",23,14,"3",1,1,1,25,0,5,5,4,5,4,4,5,4,5,5,5
531,"ladrillo","banquito",23,14,"4",2,2,2,25,0,5,5,4,5,4,4,5,4,5,5,5
531,"ladrillo","chimenea",23,14,"5",1,1,1,25,0,5,5,4,5,4,4,5,4,5,5,5
531,"ladrillo","temazcal",23,14,"6",1,2,1,25,0,5,5,4,5,4,4,5,4,5,5,5
531,"ladrillo","contenedor",23,14,"7",4,1,2,25,0,5,5,4,5,4,4,5,4,5,5,5
531,"ladrillo","mostrador",23,14,"8",4,1,2,25,0,5,5,4,5,4,4,5,4,5,5,5
531,"ladrillo","parrilla",23,14,"9",2,1,1,25,0,5,5,4,5,4,4,5,4,5,5,5
532,"ladrillo","pisapapeles",23,14,"1",4,2,2,33,0,5,5,5,5,5,5,5,5,5,5,5
532,"ladrillo","como mascota",23,14,"10",2,1,2,33,0,5,5,5,5,5,5,5,5,5,5,5
532,"ladrillo","escultura",23,14,"12",5,NA,1,33,0,5,5,5,5,5,5,5,5,5,5,5
532,"ladrillo","construir una pared",23,14,"2",1,1,1,33,0,5,5,5,5,5,5,5,5,5,5,5
532,"ladrillo","aplanar algo",23,14,"3",5,1,2,33,0,5,5,5,5,5,5,5,5,5,5,5
532,"ladrillo","contrapeso",23,14,"4",4,2,2,33,0,5,5,5,5,5,5,5,5,5,5,5
532,"ladrillo","raspar algo",23,14,"5",3,2,2,33,0,5,5,5,5,5,5,5,5,5,5,5
532,"ladrillo","afilar",23,14,"6",3,2,2,33,0,5,5,5,5,5,5,5,5,5,5,5
532,"ladrillo","moler o machacar",23,14,"7",4,1,2,33,0,5,5,5,5,5,5,5,5,5,5,5
532,"ladrillo","tapar un hueco menor a su tamaÃ±o",23,14,"8",4,2,1,33,0,5,5,5,5,5,5,5,5,5,5,5
532,"ladrillo","golpear y romper algo",23,14,"9",4,2,2,33,0,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","romper un vidrio",23,14,"1",3,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para hacer gis",23,14,"10",3,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para defenderme",23,14,"11",4,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","en lugar de una pelota",23,14,"12",3,1,1,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para construir una pared chiquita",23,14,"13",1,1,1,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","como plomada en la construcciÃ³n",23,14,"14",1,1,1,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para ahorrar agua en la taza del baÃ±o",23,14,"15",2,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para hacer una maqueta",23,14,"16",5,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para sentarse",23,14,"17",2,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para detener una puerta",23,14,"18",3,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para nivelar una balanza",23,14,"19",3,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","detener libros",23,14,"2",3,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para determinar el volumen de agua en una tina",23,14,"20",2,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","subir y alcanzar algo",23,14,"3",3,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","pegarle a alguien",23,14,"4",3,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para amarrar algo y que se vaya al fondo de un lago",23,14,"5",4,2,3,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para hacer una rampa de bicicleta",23,14,"6",3,1,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para calzar una mesa",23,14,"7",3,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para cocinar pizzas",23,14,"8",1,1,1,37,1,5,5,5,5,5,5,5,5,5,5,5
533,"ladrillo","para marcar una porterÃ­a",23,14,"9",5,2,2,37,1,5,5,5,5,5,5,5,5,5,5,5
534,"ladrillo","esculturas",23,14,"1",5,1,1,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","masajeador",23,14,"10",3,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","makiwara-punch bag",23,14,"11",1,3,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","maceta",23,14,"13",4,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","rascarse",23,14,"14",3,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","plato",23,14,"15",3,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","parte del drenaje",23,14,"16",4,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","para sostener libros",23,14,"17",3,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","para hacer polvo cerÃ¡mico",23,14,"18",3,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","para absorber agua",23,14,"19",3,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","pisa papeles",23,14,"2",4,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","filtro de estanque",23,14,"20",4,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","estabilizador de suelos",23,14,"21",3,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","arma defensa",23,14,"3",4,2,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","pared",23,14,"4",1,1,1,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","piso",23,14,"5",2,1,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","estufa",23,14,"6",3,1,1,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","comal",23,14,"7",3,1,1,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","almohada",23,14,"8",2,1,2,40,1,5,3,3,5,4,4,3,3,4,5,5
534,"ladrillo","silla",23,14,"9",2,1,2,40,1,5,3,3,5,4,4,3,3,4,5,5
535,"ladrillo","para detener una puerta en mi casa",23,14,"1",3,2,2,21,0,4,5,4,4,4,3,5,4,4,5,5
535,"ladrillo","maceta",23,14,"2",4,2,1,21,0,4,5,4,4,4,3,5,4,4,5,5
535,"ladrillo","para darle altura a algo",23,14,"3",3,2,2,21,0,4,5,4,4,4,3,5,4,4,5,5
535,"ladrillo","puedo tratar de pintarlo y envolverlo y adornar con Ã©l",23,14,"4",4,2,2,21,0,4,5,4,4,4,3,5,4,4,5,5
535,"ladrillo","para un regalo de broma",23,14,"5",3,3,3,21,0,4,5,4,4,4,3,5,4,4,5,5
536,"ladrillo","silla",23,14,"1",2,1,2,31,1,5,5,4,5,4,4,5,5,4,4,5
536,"ladrillo","elevar un coche sin ruedas",23,14,"10",3,2,2,31,1,5,5,4,5,4,4,5,5,4,4,5
536,"ladrillo","para calzar algo",23,14,"11",3,2,2,31,1,5,5,4,5,4,4,5,5,4,4,5
536,"ladrillo","escalera",23,14,"3",2,1,2,31,1,5,5,4,5,4,4,5,5,4,4,5
536,"ladrillo","pintar como gis",23,14,"4",3,2,2,31,1,5,5,4,5,4,4,5,5,4,4,5
536,"ladrillo","romper algo",23,14,"5",4,2,2,31,1,5,5,4,5,4,4,5,5,4,4,5
536,"ladrillo","sostener papeles",23,14,"6",3,2,1,31,1,5,5,4,5,4,4,5,5,4,4,5
536,"ladrillo","aplanar",23,14,"7",5,2,2,31,1,5,5,4,5,4,4,5,5,4,4,5
536,"ladrillo","arma defensa",23,14,"8",4,2,2,31,1,5,5,4,5,4,4,5,5,4,4,5
536,"ladrillo","construir una casa",23,14,"9",1,1,1,31,1,5,5,4,5,4,4,5,5,4,4,5
537,"ladrillo","soporta libros",23,14,"1",3,2,2,19,0,4,5,3,5,4,5,4,4,3,3,3
537,"ladrillo","pisa papeles",23,14,"2",4,2,2,19,0,4,5,3,5,4,5,4,4,3,3,3
537,"ladrillo","soporte",23,14,"3",3,1,1,19,0,4,5,3,5,4,5,4,4,3,3,3
537,"ladrillo","ponerlo bajo la sandalia para ser mÃ¡s alta",23,14,"4",3,2,2,19,0,4,5,3,5,4,5,4,4,3,3,3
