ID,prompt,response,lp,order,coder1,coder2,coder3,coder4,Extr,Aggr,Cons,Neu,Openn,Mach,Psych,Narc,CPI,CSE,ACTIVITY_GENERAL,visual,music,dance,archit,writing,humor,discov,science,theatre,culinary,caq,iq_all,caq_ln,self_everyday,scholarly,performance,mechanical_science,artistic,badd_iq,string_cse,can_cse,brick_cse,age
101920,puszka,skarbonka,848,p1,1,TRUE,NA,NA,2.9,3.6,3.5,3.7,3.1,3,3.5,3,4.2,4,0.06060606060606061,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,3.909090909090909,3.3636363636363638,2.9,3.3333333333333335,3.7777777777777777,29,63.5,34,67,43
102016,puszka,popielniczka,198,p1,1,TRUE,NA,NA,2.4,3.5,4,3.4,3.7,3.75,3,3,4.8,5,0.06060606060606061,0,0,0,0,0,1,1,0,0,1,3,5,1.3862943611198906,3.090909090909091,2.8181818181818183,2.2,3.5555555555555554,2.3333333333333335,18,40,40,40,32
102016,puszka,pojemnik na kredki,199,p2,2,TRUE,NA,NA,2.4,3.5,4,3.4,3.7,3.75,3,3,4.8,5,0.06060606060606061,0,0,0,0,0,1,1,0,0,1,3,5,1.3862943611198906,3.090909090909091,2.8181818181818183,2.2,3.5555555555555554,2.3333333333333335,18,40,40,40,32
102016,puszka,ołówki,200,p3,2,TRUE,NA,NA,2.4,3.5,4,3.4,3.7,3.75,3,3,4.8,5,0.06060606060606061,0,0,0,0,0,1,1,0,0,1,3,5,1.3862943611198906,3.090909090909091,2.8181818181818183,2.2,3.5555555555555554,2.3333333333333335,18,40,40,40,32
102016,puszka,długopisy,201,p4,2,TRUE,NA,NA,2.4,3.5,4,3.4,3.7,3.75,3,3,4.8,5,0.06060606060606061,0,0,0,0,0,1,1,0,0,1,3,5,1.3862943611198906,3.090909090909091,2.8181818181818183,2.2,3.5555555555555554,2.3333333333333335,18,40,40,40,32
102584,puszka,na doniczkę do kwiatków,548,p1,1,TRUE,NA,NA,4.3,4.5,4.5,2.8,3.9,2,1.25,4.5,4.2,5,0.12121212121212122,0,0,0,0,0,0,0,1,0,1,2,7,1.0986122886681098,4.2727272727272725,3.909090909090909,2,1.1111111111111112,2.4444444444444446,29,69,37.5,43,36
102584,puszka,wazon,549,p2,1,TRUE,NA,NA,4.3,4.5,4.5,2.8,3.9,2,1.25,4.5,4.2,5,0.12121212121212122,0,0,0,0,0,0,0,1,0,1,2,7,1.0986122886681098,4.2727272727272725,3.909090909090909,2,1.1111111111111112,2.4444444444444446,29,69,37.5,43,36
102767,puszka,zasadzic w niej roslinę,736,p1,1,TRUE,NA,NA,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,puszka,użyć jako kubek,737,p2,1,TRUE,NA,NA,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,puszka,podać komuś w niej truciznę,738,p3,6,TRUE,NA,NA,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,puszka,cos w niej trzymać,739,p4,2,TRUE,NA,NA,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,puszka,mozna ja ładnie ozdobić - pomalować itp. i będzie ładna ozdobą,740,p5,3,TRUE,NA,NA,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,puszka,mozna ją powycinać w ciekawy sposób i bedzie korona dla małej królewny,741,p6,5,TRUE,NA,NA,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,puszka,mozna w niej hodowac owada,742,p7,6,TRUE,NA,NA,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
102767,puszka,można cos cieżkiego do niej wsadic i używać,743,p8,3,TRUE,NA,NA,1.9,1.2,3.7,4.1,5,7,7,7,6,6,0.12121212121212122,0,0,0,0,1,7,1,1,0,5,15,5,2.772588722239781,4,4.090909090909091,3.5,3.6666666666666665,3.5555555555555554,31,80,78.5,79.5,32
103328,puszka,na wazon,145,p1,1,TRUE,NA,NA,2.7,3.5,3.1,2.7,3.4,4,2.5,4.75,4.8,4.833333333333333,0.09090909090909091,0,0,0,0,0,2,0,1,0,0,3,4,1.3862943611198906,3.6363636363636362,2.3636363636363638,2.7,3.111111111111111,2.111111111111111,23,50.5,66.5,49.5,43
103701,puszka,do przechowywania guzików,318,p1,3,TRUE,NA,NA,2.9,4.4,3.4,2.7,3.2,2.25,1,3.25,3.6,4.666666666666667,0.12121212121212122,0,0,0,0,0,0,0,0,1,1,2,6,1.0986122886681098,3.3636363636363638,2.909090909090909,1.5,2,2.888888888888889,19,31,37.5,36,32
103701,puszka,wazon,319,p2,1,TRUE,NA,NA,2.9,4.4,3.4,2.7,3.2,2.25,1,3.25,3.6,4.666666666666667,0.12121212121212122,0,0,0,0,0,0,0,0,1,1,2,6,1.0986122886681098,3.3636363636363638,2.909090909090909,1.5,2,2.888888888888889,19,31,37.5,36,32
103701,puszka,abażur do lampy,320,p3,3,TRUE,NA,NA,2.9,4.4,3.4,2.7,3.2,2.25,1,3.25,3.6,4.666666666666667,0.12121212121212122,0,0,0,0,0,0,0,0,1,1,2,6,1.0986122886681098,3.3636363636363638,2.909090909090909,1.5,2,2.888888888888889,19,31,37.5,36,32
103701,puszka,do zrobienia świecznika na podgrzewacz  - doniczka,321,p4,1,TRUE,NA,NA,2.9,4.4,3.4,2.7,3.2,2.25,1,3.25,3.6,4.666666666666667,0.12121212121212122,0,0,0,0,0,0,0,0,1,1,2,6,1.0986122886681098,3.3636363636363638,2.909090909090909,1.5,2,2.888888888888889,19,31,37.5,36,32
103701,puszka,doniczka,322,p5,1,TRUE,NA,NA,2.9,4.4,3.4,2.7,3.2,2.25,1,3.25,3.6,4.666666666666667,0.12121212121212122,0,0,0,0,0,0,0,0,1,1,2,6,1.0986122886681098,3.3636363636363638,2.909090909090909,1.5,2,2.888888888888889,19,31,37.5,36,32
104259,puszka,jako flakon/dzbanek,59,p1,3,TRUE,NA,NA,2.6,4.2,3.8,2.4,3,2.25,2,2,4.8,4.666666666666667,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,5,0.6931471805599453,3.5454545454545454,3.3636363636363638,1,1.1111111111111112,1.2222222222222223,23,12.5,22.5,40.5,43
104259,puszka,jako doniczkę,60,p2,1,TRUE,NA,NA,2.6,4.2,3.8,2.4,3,2.25,2,2,4.8,4.666666666666667,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,5,0.6931471805599453,3.5454545454545454,3.3636363636363638,1,1.1111111111111112,1.2222222222222223,23,12.5,22.5,40.5,43
104259,puszka,popielniczkę,61,p3,1,TRUE,NA,NA,2.6,4.2,3.8,2.4,3,2.25,2,2,4.8,4.666666666666667,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,5,0.6931471805599453,3.5454545454545454,3.3636363636363638,1,1.1111111111111112,1.2222222222222223,23,12.5,22.5,40.5,43
104259,puszka,puszkę dobrej jakości można też wykorzystać jako rondelek.,62,p4,5,TRUE,NA,NA,2.6,4.2,3.8,2.4,3,2.25,2,2,4.8,4.666666666666667,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,5,0.6931471805599453,3.5454545454545454,3.3636363636363638,1,1.1111111111111112,1.2222222222222223,23,12.5,22.5,40.5,43
104698,puszka,popielniczka,109,p1,1,TRUE,NA,NA,3.7,3,4.6,4.5,3.4,3.75,4,4.75,4,5.166666666666667,0.06060606060606061,0,0,0,0,1,0,0,0,0,1,2,2,1.0986122886681098,3.6363636363636362,3.1818181818181817,2.1,1,1.2222222222222223,26,40,56,50,36
104698,puszka,ogrodzenie(palisada),110,p2,5,TRUE,NA,NA,3.7,3,4.6,4.5,3.4,3.75,4,4.75,4,5.166666666666667,0.06060606060606061,0,0,0,0,1,0,0,0,0,1,2,2,1.0986122886681098,3.6363636363636362,3.1818181818181817,2.1,1,1.2222222222222223,26,40,56,50,36
104698,puszka,bębenek,111,p3,3,TRUE,NA,NA,3.7,3,4.6,4.5,3.4,3.75,4,4.75,4,5.166666666666667,0.06060606060606061,0,0,0,0,1,0,0,0,0,1,2,2,1.0986122886681098,3.6363636363636362,3.1818181818181817,2.1,1,1.2222222222222223,26,40,56,50,36
105217,puszka,Do sadzenia roślin,78,p1,1,TRUE,NA,NA,2.5,2.5,3.4,3.1,3.3,5,4.75,2.75,4.2,5,0.15151515151515152,0,4,0,0,0,0,9,5,0,1,19,6,2.995732273553991,3.090909090909091,2.5454545454545454,1.4,3.6666666666666665,1,34,50,40.5,48.5,27
105228,puszka,ozdoby,33,p1,2,TRUE,NA,NA,3.2,5,4.2,4,3.5,1.75,1,2.25,6,5.666666666666667,0.09090909090909091,0,0,0,0,0,0,0,0,0,1,1,1,0.6931471805599453,3.8181818181818183,3.272727272727273,1.6,1,2.5555555555555554,29,61.5,61.5,61.5,36
105584,puszka,Jako popielniczkę,57,p1,1,TRUE,NA,NA,3.7,4.1,4.3,2.8,4.1,4,3.75,4,5,5.333333333333333,0.18181818181818182,0,0,1,0,1,0,0,7,1,1,11,5,2.4849066497880004,3.5454545454545454,3.909090909090909,2.9,3.111111111111111,2.5555555555555554,27,61,62.5,65.5,27
105930,puszka,na smieci,381,p1,4,TRUE,NA,NA,2.1,3.4,2.9,2.7,3.1,2.5,3.25,3,3.8,3.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.4545454545454546,2.5454545454545454,2,2.4444444444444446,2.5555555555555554,20,19,18,16,36
106123,puszka,Do użycia jej jako kręgiel,719,p1,3,TRUE,NA,NA,4.5,4.1,4.3,1,4.3,2.75,1,4,6.8,6.666666666666667,0.30303030303030304,0,0,0,0,1,1,1,2,1,1,7,4,2.0794415416798357,4,4.090909090909091,2.2,3.2222222222222223,2,14,68.5,93.5,55.5,27
106123,puszka,do kapkowania (często się tak bawię jak piłką),720,p2,5,TRUE,NA,NA,4.5,4.1,4.3,1,4.3,2.75,1,4,6.8,6.666666666666667,0.30303030303030304,0,0,0,0,1,1,1,2,1,1,7,4,2.0794415416798357,4,4.090909090909091,2.2,3.2222222222222223,2,14,68.5,93.5,55.5,27
106123,puszka,do zgniecenia i rzucania jak freezbie,721,p3,5,TRUE,NA,NA,4.5,4.1,4.3,1,4.3,2.75,1,4,6.8,6.666666666666667,0.30303030303030304,0,0,0,0,1,1,1,2,1,1,7,4,2.0794415416798357,4,4.090909090909091,2.2,3.2222222222222223,2,14,68.5,93.5,55.5,27
106123,puszka,jako podkładki po wycięciu z niej odpowiedniej wielkości elementów pod śrubki (robiłem tak),722,p4,3,TRUE,NA,NA,4.5,4.1,4.3,1,4.3,2.75,1,4,6.8,6.666666666666667,0.30303030303030304,0,0,0,0,1,1,1,2,1,1,7,4,2.0794415416798357,4,4.090909090909091,2.2,3.2222222222222223,2,14,68.5,93.5,55.5,27
106124,puszka,nic mi do głowy nie przychodzi,638,p1,1,TRUE,NA,NA,3.9,4.1,4.1,2.1,3.7,2,4,5,4.6,4,0,0,0,0,0,0,0,0,0,0,1,1,5,0.6931471805599453,1,1,1,1,1,14,50.5,48,51,27
106366,puszka,piłka,539,p1,3,TRUE,NA,NA,3,3.7,3.3,2.2,3,2.5,3.5,3,3,4.5,0,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.8181818181818183,1.7272727272727273,1.4,1.5555555555555556,1.7777777777777777,29,65.5,55,40,36
106366,puszka,klosz,540,p2,3,TRUE,NA,NA,3,3.7,3.3,2.2,3,2.5,3.5,3,3,4.5,0,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.8181818181818183,1.7272727272727273,1.4,1.5555555555555556,1.7777777777777777,29,65.5,55,40,36
106366,puszka,karmik,541,p3,6,TRUE,NA,NA,3,3.7,3.3,2.2,3,2.5,3.5,3,3,4.5,0,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.8181818181818183,1.7272727272727273,1.4,1.5555555555555556,1.7777777777777777,29,65.5,55,40,36
106366,puszka,pułapka,542,p4,6,TRUE,NA,NA,3,3.7,3.3,2.2,3,2.5,3.5,3,3,4.5,0,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.8181818181818183,1.7272727272727273,1.4,1.5555555555555556,1.7777777777777777,29,65.5,55,40,36
106366,puszka,kieliszek,543,p5,3,TRUE,NA,NA,3,3.7,3.3,2.2,3,2.5,3.5,3,3,4.5,0,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.8181818181818183,1.7272727272727273,1.4,1.5555555555555556,1.7777777777777777,29,65.5,55,40,36
106366,puszka,nabierak,544,p6,3,TRUE,NA,NA,3,3.7,3.3,2.2,3,2.5,3.5,3,3,4.5,0,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.8181818181818183,1.7272727272727273,1.4,1.5555555555555556,1.7777777777777777,29,65.5,55,40,36
106366,puszka,łyzka,545,p7,6,TRUE,NA,NA,3,3.7,3.3,2.2,3,2.5,3.5,3,3,4.5,0,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.8181818181818183,1.7272727272727273,1.4,1.5555555555555556,1.7777777777777777,29,65.5,55,40,36
106366,puszka,rzezba,546,p8,3,TRUE,NA,NA,3,3.7,3.3,2.2,3,2.5,3.5,3,3,4.5,0,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.8181818181818183,1.7272727272727273,1.4,1.5555555555555556,1.7777777777777777,29,65.5,55,40,36
106366,puszka,dekoracja,547,p9,3,TRUE,NA,NA,3,3.7,3.3,2.2,3,2.5,3.5,3,3,4.5,0,0,0,0,0,0,1,0,0,0,1,2,2,1.0986122886681098,2.8181818181818183,1.7272727272727273,1.4,1.5555555555555556,1.7777777777777777,29,65.5,55,40,36
106532,puszka,pojemnik na srubki,22,p1,3,TRUE,NA,NA,2.4,4.3,4.2,3.2,2,1,3,1.5,3.4,3.1666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5454545454545454,1.9090909090909092,1,1,1.6666666666666667,23,39.5,49.5,46,43
108077,puszka,Można zrobić z niej flakon lub kubek.,444,p1,3,TRUE,NA,NA,2.8,4.6,4.9,2.9,3.6,1,2.5,4,6,6,0,0,0,0,0,0,1,0,0,0,0,1,2,0.6931471805599453,3,3.5454545454545454,2.3,2.5555555555555554,2.6666666666666665,20,51.5,69.5,58.5,43
108102,puszka,do zgniecenia,139,p1,2,TRUE,NA,NA,3.2,4,3.3,4.2,3.2,3.5,2.5,3.25,3,3.6666666666666665,0.12121212121212122,0,1,0,0,4,3,0,0,1,0,9,3,2.302585092994046,3.6363636363636362,4,3.9,2.2222222222222223,2.5555555555555554,18,50,20.5,49,36
108753,puszka,Do zbierania pieniędzy,264,p1,2,TRUE,NA,NA,2.3,3.3,3.4,3.1,2.3,3,3,3,2.8,3.5,0,0,0,0,0,0,0,0,0,0,1,1,4,0.6931471805599453,2.6363636363636362,2.5454545454545454,2.7,2.3333333333333335,2.7777777777777777,29,33,31.5,30,27
108908,puszka,jako lampion,1047,p1,3,TRUE,NA,NA,3.1,3.1,3,3.2,3.1,2.75,3,5,2.4,1.1666666666666667,0.0303030303030303,2,0,0,0,3,0,0,1,0,1,7,5,2.0794415416798357,1.1818181818181819,1.1818181818181819,1.3,1,1,26,40.5,50.5,40,32
108908,puszka,albo pudełko na ołówki,1048,p2,2,TRUE,NA,NA,3.1,3.1,3,3.2,3.1,2.75,3,5,2.4,1.1666666666666667,0.0303030303030303,2,0,0,0,3,0,0,1,0,1,7,5,2.0794415416798357,1.1818181818181819,1.1818181818181819,1.3,1,1,26,40.5,50.5,40,32
109527,puszka,do picia dla psa.jako surowiec,624,p1,3,TRUE,NA,NA,2.1,3.1,3,1.8,2.7,1.75,2.75,1.25,3,5.666666666666667,0.06060606060606061,0,0,0,0,0,1,0,0,0,1,2,1,1.0986122886681098,2.1818181818181817,2.3636363636363638,1.2,2.111111111111111,1.3333333333333333,12,30.5,79,55,43
109527,puszka,pojemnik na kwiatek,625,p2,3,TRUE,NA,NA,2.1,3.1,3,1.8,2.7,1.75,2.75,1.25,3,5.666666666666667,0.06060606060606061,0,0,0,0,0,1,0,0,0,1,2,1,1.0986122886681098,2.1818181818181817,2.3636363636363638,1.2,2.111111111111111,1.3333333333333333,12,30.5,79,55,43
109527,puszka,ozdobę,626,p3,2,TRUE,NA,NA,2.1,3.1,3,1.8,2.7,1.75,2.75,1.25,3,5.666666666666667,0.06060606060606061,0,0,0,0,0,1,0,0,0,1,2,1,1.0986122886681098,2.1818181818181817,2.3636363636363638,1.2,2.111111111111111,1.3333333333333333,12,30.5,79,55,43
109527,puszka,do kopania,627,p4,3,TRUE,NA,NA,2.1,3.1,3,1.8,2.7,1.75,2.75,1.25,3,5.666666666666667,0.06060606060606061,0,0,0,0,0,1,0,0,0,1,2,1,1.0986122886681098,2.1818181818181817,2.3636363636363638,1.2,2.111111111111111,1.3333333333333333,12,30.5,79,55,43
109527,puszka,jako cel strzelecki,628,p5,4,TRUE,NA,NA,2.1,3.1,3,1.8,2.7,1.75,2.75,1.25,3,5.666666666666667,0.06060606060606061,0,0,0,0,0,1,0,0,0,1,2,1,1.0986122886681098,2.1818181818181817,2.3636363636363638,1.2,2.111111111111111,1.3333333333333333,12,30.5,79,55,43
111704,puszka,jako doniczkę,583,p1,1,TRUE,NA,NA,3,3.5,3.1,2.8,3.9,3.5,1,3.25,4.2,4.5,0,0,0,0,1,0,1,1,0,0,0,3,6,1.3862943611198906,3.1818181818181817,2.8181818181818183,1.3,2,1.3333333333333333,0,46.5,49,55.5,36
111704,puszka,jako pojemnik na farbę podczas malowania,584,p2,2,TRUE,NA,NA,3,3.5,3.1,2.8,3.9,3.5,1,3.25,4.2,4.5,0,0,0,0,1,0,1,1,0,0,0,3,6,1.3862943611198906,3.1818181818181817,2.8181818181818183,1.3,2,1.3333333333333333,0,46.5,49,55.5,36
111704,puszka,jako straszak do gryzoni,585,p3,3,TRUE,NA,NA,3,3.5,3.1,2.8,3.9,3.5,1,3.25,4.2,4.5,0,0,0,0,1,0,1,1,0,0,0,3,6,1.3862943611198906,3.1818181818181817,2.8181818181818183,1.3,2,1.3333333333333333,0,46.5,49,55.5,36
111704,puszka,albo przed dzikami na polu,586,p4,5,TRUE,NA,NA,3,3.5,3.1,2.8,3.9,3.5,1,3.25,4.2,4.5,0,0,0,0,1,0,1,1,0,0,0,3,6,1.3862943611198906,3.1818181818181817,2.8181818181818183,1.3,2,1.3333333333333333,0,46.5,49,55.5,36
111875,puszka,do sadzenia kwiatów  na niedopałki papierosa,96,p1,1,TRUE,NA,NA,2.6,4.5,4.6,3.5,3.4,3,2,5,5,4.333333333333333,0,0,0,0,0,1,0,0,3,0,0,4,6,1.6094379124341003,3.727272727272727,2.727272727272727,1,1.6666666666666667,1.3333333333333333,32,18.5,23.5,27,32
116253,puszka,na sprzedaż,953,p1,4,TRUE,NA,NA,2.8,3.2,3.3,3.3,2.4,2.25,2,2,3.2,2.8333333333333335,0.0303030303030303,0,3,0,0,0,0,0,0,0,0,3,1,1.3862943611198906,1,1.1818181818181819,1.3,1,1,28,20,20,20.5,32
116788,puszka,Jako podstawę do długopisów,982,p1,2,TRUE,NA,NA,3.6,4.3,3.7,4.3,4.2,3.75,1.5,3,5.4,4.833333333333333,0.0303030303030303,0,0,0,0,3,3,0,2,0,0,8,2,2.1972245773362196,3.909090909090909,4.181818181818182,3.4,1.4444444444444444,2.4444444444444446,17,70,89,78.5,27
117303,puszka,na popielniczke,668,p1,1,TRUE,NA,NA,2.9,3.6,2.7,3.5,3.1,4.75,4.5,5,4.2,4.166666666666667,0.12121212121212122,0,3,0,0,2,1,0,1,0,1,8,3,2.1972245773362196,3.090909090909091,3.090909090909091,3,3.111111111111111,2.888888888888889,27,48.5,45.5,47.5,32
119024,puszka,jako popielniczkę,126,p1,1,TRUE,NA,NA,2.9,2.8,3,3,3.1,4,4,4,4,4,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,6,0.6931471805599453,2.8181818181818183,3.1818181818181817,3.2,3,2.4444444444444446,16,53,63,68,27
119024,puszka,jako skarbonkę,127,p2,1,TRUE,NA,NA,2.9,2.8,3,3,3.1,4,4,4,4,4,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,6,0.6931471805599453,2.8181818181818183,3.1818181818181817,3.2,3,2.4444444444444446,16,53,63,68,27
119024,puszka,jako przedłużenie tłumika samochodowego,128,p3,7,TRUE,NA,NA,2.9,2.8,3,3,3.1,4,4,4,4,4,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,6,0.6931471805599453,2.8181818181818183,3.1818181818181817,3.2,3,2.4444444444444446,16,53,63,68,27
119024,puszka,do zrobienia dzwonków wietrznych,129,p4,5,TRUE,NA,NA,2.9,2.8,3,3,3.1,4,4,4,4,4,0.0303030303030303,0,0,0,0,0,0,0,0,0,1,1,6,0.6931471805599453,2.8181818181818183,3.1818181818181817,3.2,3,2.4444444444444446,16,53,63,68,27
121160,puszka,na wazon,975,p1,1,TRUE,NA,NA,3.6,3.2,3.4,5,3.4,4,3.25,5,4.4,4.166666666666667,0.12121212121212122,0,0,0,0,0,1,0,0,0,1,2,0,1.0986122886681098,3.4545454545454546,2.8181818181818183,2,2.2222222222222223,2.111111111111111,28,100,100,100,32
125636,puszka,do sadzenia sadzonek,225,p1,1,TRUE,NA,NA,2.8,3.6,3.4,3.6,3.3,3.5,3,4,4,4,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,1,5,0.6931471805599453,1.9090909090909092,1.7272727272727273,1.9,1.8888888888888888,1.8888888888888888,37,50,40,40.5,27
125636,puszka,do podlewania,226,p2,5,TRUE,NA,NA,2.8,3.6,3.4,3.6,3.3,3.5,3,4,4,4,0.2727272727272727,0,0,0,0,0,0,0,1,0,0,1,5,0.6931471805599453,1.9090909090909092,1.7272727272727273,1.9,1.8888888888888888,1.8888888888888888,37,50,40,40.5,27
126394,puszka,do trzymania w niej różnych rzeczy,48,p1,2,TRUE,NA,NA,2.8,3.6,2.9,3.7,3.1,2,1.5,4.75,3.8,4,0.12121212121212122,0,0,0,0,3,0,0,3,1,0,7,5,2.0794415416798357,3.8181818181818183,2.909090909090909,1.1,2,2.888888888888889,31,60.5,41.5,69,36
126394,puszka,do rzucania nią,49,p2,4,TRUE,NA,NA,2.8,3.6,2.9,3.7,3.1,2,1.5,4.75,3.8,4,0.12121212121212122,0,0,0,0,3,0,0,3,1,0,7,5,2.0794415416798357,3.8181818181818183,2.909090909090909,1.1,2,2.888888888888889,31,60.5,41.5,69,36
126394,puszka,do odstraszania zwierząt,50,p3,5,TRUE,NA,NA,2.8,3.6,2.9,3.7,3.1,2,1.5,4.75,3.8,4,0.12121212121212122,0,0,0,0,3,0,0,3,1,0,7,5,2.0794415416798357,3.8181818181818183,2.909090909090909,1.1,2,2.888888888888889,31,60.5,41.5,69,36
126394,puszka,do zabawy,51,p4,2,TRUE,NA,NA,2.8,3.6,2.9,3.7,3.1,2,1.5,4.75,3.8,4,0.12121212121212122,0,0,0,0,3,0,0,3,1,0,7,5,2.0794415416798357,3.8181818181818183,2.909090909090909,1.1,2,2.888888888888889,31,60.5,41.5,69,36
126394,puszka,do kopania jak w piłkę,52,p5,3,TRUE,NA,NA,2.8,3.6,2.9,3.7,3.1,2,1.5,4.75,3.8,4,0.12121212121212122,0,0,0,0,3,0,0,3,1,0,7,5,2.0794415416798357,3.8181818181818183,2.909090909090909,1.1,2,2.888888888888889,31,60.5,41.5,69,36
126394,puszka,do kolekcjonowania,53,p6,5,TRUE,NA,NA,2.8,3.6,2.9,3.7,3.1,2,1.5,4.75,3.8,4,0.12121212121212122,0,0,0,0,3,0,0,3,1,0,7,5,2.0794415416798357,3.8181818181818183,2.909090909090909,1.1,2,2.888888888888889,31,60.5,41.5,69,36
126394,puszka,do podstawki,54,p7,5,TRUE,NA,NA,2.8,3.6,2.9,3.7,3.1,2,1.5,4.75,3.8,4,0.12121212121212122,0,0,0,0,3,0,0,3,1,0,7,5,2.0794415416798357,3.8181818181818183,2.909090909090909,1.1,2,2.888888888888889,31,60.5,41.5,69,36
131515,puszka,Można jej użyć jako wazon do kwiatów,886,p1,1,TRUE,NA,NA,2.8,4.4,4.8,3,4,3.25,1,3,5,5.5,0.09090909090909091,0,0,0,0,0,1,1,1,0,1,4,3,1.6094379124341003,3.909090909090909,3.909090909090909,1.6,3.5555555555555554,2.6666666666666665,0,20.5,40,90.5,32
131765,puszka,jako flakon,699,p1,3,TRUE,NA,NA,2.5,4.2,4.2,3.2,3.2,3,3,3.75,4.8,4.833333333333333,0.12121212121212122,0,0,0,0,1,0,1,0,0,1,3,1,1.3862943611198906,3.5454545454545454,3.4545454545454546,2.4,3.111111111111111,3.3333333333333335,22,64,53.5,39.5,36
131765,puszka,pojemnik na przyprawy,700,p2,3,TRUE,NA,NA,2.5,4.2,4.2,3.2,3.2,3,3,3.75,4.8,4.833333333333333,0.12121212121212122,0,0,0,0,1,0,1,0,0,1,3,1,1.3862943611198906,3.5454545454545454,3.4545454545454546,2.4,3.111111111111111,3.3333333333333335,22,64,53.5,39.5,36
131765,puszka,pojemnik na drobne sprzęty,701,p3,3,TRUE,NA,NA,2.5,4.2,4.2,3.2,3.2,3,3,3.75,4.8,4.833333333333333,0.12121212121212122,0,0,0,0,1,0,1,0,0,1,3,1,1.3862943611198906,3.5454545454545454,3.4545454545454546,2.4,3.111111111111111,3.3333333333333335,22,64,53.5,39.5,36
131765,puszka,gwożdzie,702,p4,6,TRUE,NA,NA,2.5,4.2,4.2,3.2,3.2,3,3,3.75,4.8,4.833333333333333,0.12121212121212122,0,0,0,0,1,0,1,0,0,1,3,1,1.3862943611198906,3.5454545454545454,3.4545454545454546,2.4,3.111111111111111,3.3333333333333335,22,64,53.5,39.5,36
131765,puszka,jako popielniczkę,703,p5,1,TRUE,NA,NA,2.5,4.2,4.2,3.2,3.2,3,3,3.75,4.8,4.833333333333333,0.12121212121212122,0,0,0,0,1,0,1,0,0,1,3,1,1.3862943611198906,3.5454545454545454,3.4545454545454546,2.4,3.111111111111111,3.3333333333333335,22,64,53.5,39.5,36
131765,puszka,zrobić na niej dekupage,704,p6,5,TRUE,NA,NA,2.5,4.2,4.2,3.2,3.2,3,3,3.75,4.8,4.833333333333333,0.12121212121212122,0,0,0,0,1,0,1,0,0,1,3,1,1.3862943611198906,3.5454545454545454,3.4545454545454546,2.4,3.111111111111111,3.3333333333333335,22,64,53.5,39.5,36
