ID,prompt,cse1,cse2,cse3,cse4,cse5,cse6,cse7,cse8,cse9,cse10,cse11,age,sex,response_1,rater1_1,rater2_1,rater3_1,response_2,rater1_2,rater2_2,rater3_2,response_3,rater1_3,rater2_3,rater3_3,response_4,rater1_4,rater2_4,rater3_4,response_5,rater1_5,rater2_5,rater3_5,response_6,rater1_6,rater2_6,rater3_6,response_7,rater1_7,rater2_7,rater3_7,response_8,rater1_8,rater2_8,rater3_8,response_9,rater1_9,rater2_9,rater3_9,response_10,rater1_10,rater2_10,rater3_10,response_11,rater1_11,rater2_11,rater3_11,response_12,rater1_12,rater2_12,rater3_12,response_13,rater1_13,rater2_13,rater3_13,response_14,rater1_14,rater2_14,rater3_14,response_15,rater1_15,rater2_15,rater3_15,response_16,rater1_16,rater2_16,rater3_16,response_17,rater1_17,rater2_17,rater3_17,response_18,rater1_18,rater2_18,rater3_18,response_19,rater1_19,rater2_19,rater3_19,response_20,rater1_20,rater2_20,rater3_20,response_21,rater1_21,rater2_21,rater3_21
701,ladrillo,2,2,3,2,2,3,2,3,3,2,2,21,0,casa,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,ladrillo,2,1,3,2,1,3,3,3,3,1,1,20,0,edificio,1,1,1,,,,,arma,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,ladrillo,5,5,3,4,5,3,3,4,3,4,5,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,ladrillo,5,5,4,4,3,3,4,3,3,3,3,21,1,casa,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,ladrillo,4,5,4,5,3,5,4,5,3,4,4,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,ladrillo,5,3,4,4,3,3,4,4,3,3,4,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,ladrillo,1,3,4,3,4,4,4,5,4,5,5,20,0,maceta,4,1,1,para cubrir,4,2,2,para colocarte encima del ladrillo,1,2,2,para pintar en el suelo,3,2,2,arma defensa,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,ladrillo,1,1,5,3,3,5,3,3,5,3,5,23,0,construir pirámides y figuras,1,1,1,ayuda como soporte para algunos objetos,2,2,1,para hacer estructuras,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,ladrillo,5,5,5,4,1,3,3,3,3,5,5,20,0,sostener más objetos,3,2,1,para tapar algo,4,1,1,aplastar una hormiga,3,2,2,construcción de bardas,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,ladrillo,3,3,3,4,3,3,3,3,3,3,3,20,0,para construir una casa,1,1,1,para lanzarlo,3,2,2,para soporte,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,ladrillo,4,4,5,1,3,3,4,4,4,4,4,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,ladrillo,1,5,4,5,4,4,5,5,3,4,4,20,0,casa,1,1,1,hacer carritos,4,2,2,formular una cama,2,2,2,escaleras o escalones,2,1,1,"para pintar, ya que desprende color",3,2,2,para de apoyo para un mueble,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,ladrillo,3,4,5,5,5,5,3,5,5,4,5,21,0,construir inmuebles,1,1,1,para dar soporte,2,2,1,para alcanzar cierta altura,3,2,2,para cubrir,4,1,1,pesas  deporte,4,3,3,para colocar en los jardines como adorno,4,2,2,arma defensa,4,2,2,para abrir un camino,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,ladrillo,4,4,3,4,3,4,3,3,3,4,4,23,0,escaleras o escalones,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,ladrillo,4,5,3,3,3,4,4,3,4,4,3,20,0,para golpear,3,2,2,para sostener ,3,2,1,para alcanzar,3,2,2,para decorar,4,2,2,para escribir,4,2,2,para moldear alguna letra o número,3,2,2,para medir nuestra fuerza,4,2,2,para dibujar,3,2,2,para marcar,3,2,2,para hacer piedras en pedazos,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,ladrillo,3,4,5,4,4,4,4,4,4,4,4,22,0,construir inmuebles,1,1,1,calzar algo,3,2,2,casa para un perro,1,1,1,pintar el piso para jugar avión,4,2,2,estrellarlo a alguien,3,2,2,escaleras o escalones,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,ladrillo,4,5,5,5,4,4,5,4,4,4,4,20,0,una casa grande con muchos cuartos,1,1,1,"construir un invernadero, colocando estructuras para diferentes cosas",1,1,1,un lugar donde se pueda hacer/crear creatividad,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,ladrillo,4,3,4,3,2,4,3,3,4,3,3,21,1,usarlos como base para apoyar algún escrito,3,2,1,ponerlos encima de objetos que puedan volarse con el viento,4,2,2,"obstáculo para detener, frenar o topar",3,2,2,un malabarista profesional,4,2,2,fogata,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,ladrillo,4,5,3,3,3,5,5,4,4,4,5,25,0,"dibujó un ladrillo, nadamás",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,ladrillo,5,5,5,5,1,5,5,5,5,5,5,21,0,un banco de altura,3,2,2,un separador,3,2,2,un apoyo,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,ladrillo,3,3,2,4,2,5,5,5,3,2,2,21,1,"una casita, en caso de que ya exista en ladrillo para terminarla",1,1,1,para alcanzar algo,3,2,2,,,,,para aventarlo y romper los demás ladrillos,4,2,2,para raspar ladrillos,3,2,2,pisapapeles,4,2,2,para rellenar agujeros,4,1,1,para hacer un rectángulo o cubo,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,ladrillo,4,4,5,5,4,4,4,5,4,4,4,21,1,triturarlo y crear un nuevo objeto,4,2,2,"hacerlo polvo y mojarlo, para moldear una figura",4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,ladrillo,5,5,2,5,4,3,5,4,2,5,5,21,0,casita,1,1,1,puente para cochecitos,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
724,ladrillo,2,1,4,3,1,3,2,3,2,1,3,19,0,casa,1,1,1,,,,,puente,2,1,1,casa de perro,1,1,1,escaleras,2,1,1,,,,,silla,2,2,2,,,,,muñeco,4,2,2,chimenea,1,1,1,horno de leña,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
725,ladrillo,2,3,3,2,2,4,3,3,2,3,4,19,0,para una casa,1,1,1,para una fogata,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
726,ladrillo,5,5,5,4,5,5,5,5,5,5,5,23,1,porta papeles,4,2,2,en defensa personal,4,2,2,hacer polvito naranja para decorar,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,ladrillo,2,2,4,2,2,4,3,2,2,2,3,20,0,casa,1,1,1,muro,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
728,ladrillo,4,4,3,4,4,3,5,5,4,4,4,19,0,barda,1,1,1,mesa,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729,ladrillo,3,3,3,2,3,3,3,4,3,2,3,21,0,una figura,4,1,2,una puerta de una casa,3,1,1,un pizarrón,4,2,2,techo,2,1,1,un lavadero,2,1,1,una maceta,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730,ladrillo,3,1,3,4,2,4,3,3,4,2,3,23,0,base para algo,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,ladrillo,5,5,5,5,4,5,5,5,3,5,5,20,1,construir inmuebles,1,1,1,para hacer un fogón,3,1,1,para rodear un árbol,3,2,2,para sentarse,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732,ladrillo,4,5,4,4,3,4,4,4,5,4,4,23,0,una casa,1,1,1,un muro,1,1,2,podrían hacer un dibujo con relieve sobre el ladrillo,3,2,2,graffiti sobre el ladrillo,3,2,2,esculturas,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733,ladrillo,4,4,5,5,3,5,4,4,4,4,4,22,0,castillo o torre,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734,ladrillo,4,2,5,5,4,4,3,4,3,2,2,20,0,construir inmuebles,1,1,1,golpear algo,3,2,2,tener más altura,3,2,2,,,,,para equilibrar algo,3,2,2,,,,,para jugar,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735,ladrillo,3,3,4,3,3,4,3,3,3,2,3,19,0,para nivelar,3,2,2,hacer casas,1,1,1,soporte,2,2,1,para romper,4,2,2,para marcar,3,2,2,para dividir,3,2,2,para hacer altura,3,2,2,para tapar,4,1,1,para hacer barrera,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,ladrillo,4,3,4,4,3,4,3,2,4,2,4,21,0,construir una casa,1,1,1,una chimenea,1,1,1,arma defensa,4,2,2,para pintar,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737,ladrillo,4,4,3,4,4,4,5,4,4,4,4,19,1,para atorar la puerta y no se cierre,3,2,2,portapapeles,4,2,2,arma defensa,4,2,2,para marcar cosas,3,2,2,para tomar altura (como escalón),3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,ladrillo,3,4,5,3,3,4,5,4,5,4,5,20,1,para construir casas,1,1,1,como un banco,2,2,2,pintar con el color del ladrillo,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,ladrillo,2,2,2,2,2,2,2,3,2,2,2,20,0,juguete,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,ladrillo,3,3,3,2,3,3,2,3,2,3,3,19,1,puente,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,ladrillo,5,4,5,4,4,4,4,4,4,4,4,20,0,hacer una casa ,1,1,1,crear con ayuda de ladrillos unas banquitas y decorarlas,4,2,2,decorar jardines o jardineras,4,2,2,hacer una fuente,2,1,1,repisas,2,2,2,,,,,figuras,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,ladrillo,4,5,4,5,4,4,5,4,3,5,4,20,1,para emparejar alguna superficie desnivelada,3,2,2,pintar sobre el suelo (dibujar),3,2,2,barro con el polvo que sale de él,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,ladrillo,4,4,4,4,3,4,4,4,4,3,3,21,0,hacer una fogata,3,1,2,escaleras o escalones,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,ladrillo,4,4,4,4,5,5,4,4,4,4,5,24,0,detener libros en un estante,3,2,2,parar una llanta en una calle,2,1,2,mandar un mensaje al otro lado de una barda,3,3,3,asustar a un ladrón,3,2,2,,,,,cortarlo para pintar en el piso un avioncito,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,ladrillo,3,3,4,4,4,4,5,4,3,4,3,20,0,para romper una nuez y comerla,4,2,2,para sentarme,2,2,2,pesas ejercicio,4,3,3,para recargar mi teléfono y ver una película,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,ladrillo,3,4,4,4,3,5,3,4,4,3,4,21,0,casa,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,ladrillo,4,4,4,4,4,4,4,4,3,4,4,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,ladrillo,1,1,4,1,2,4,2,4,2,1,4,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,ladrillo,4,4,5,4,5,5,5,5,4,5,5,20,1,para pintar con su color,3,2,2,sirve como banquito,2,2,2,arma defensa,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,ladrillo,3,2,3,1,1,3,1,4,2,1,2,20,1,"obstáculo para detener, frenar o topar",3,2,2,porta papeles,4,2,2,para que no baile la mesa,3,2,2,para romper un vidrio,3,2,2,,,,,para pintar el piso y jugar,4,2,2,delimitar superficies,3,2,2,para hacer contrapeso,4,2,2,para sentarme,2,2,2,para mover el carbón,3,2,2,para apartar el lugar de estacionamiento,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,ladrillo,2,3,5,4,4,4,4,4,5,4,5,20,0,"puede ser utilizado como banco de altura, para alcanzar algo",3,2,2,poder detener cualquier cosa,3,2,2,se puede utilizar para sentarse,2,2,2,para romper un vidrio,3,2,2,arma defensa,4,2,2,para acabar de construir una casa,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
