"ID","prompt","response","set","rater1","rater2","rater3","RAPM-Gf","BFI-Extraversion","BFI-Agreeableness","BFI-Consciousness","BFI-Openness","BFI-Neuroticism"
1000,"деревянная линейка","Воткнуть в горшок, чтобы оценивать уровень влажности",1,4,4,5,NA,NA,NA,NA,NA,NA
1001,"деревянная линейка","Воткнуть в сердце против вампиров",1,5,2,5,NA,NA,NA,NA,NA,NA
1002,"деревянная линейка","Вскрывать дверь",1,3,2,4,NA,NA,NA,NA,NA,NA
1003,"деревянная линейка","Вспомогательный материал для рисования",1,3,2,2,NA,NA,NA,NA,NA,NA
1004,"деревянная линейка","Вставить в цветы (растения) для поддержки",1,2,2,2,NA,NA,NA,NA,NA,NA
1005,"деревянная линейка","Вставить вертикально в пасть нападающей собаки",1,5,5,5,NA,NA,NA,NA,NA,NA
1006,"деревянная линейка","Втыкать иголки в неё",1,3,3,2,NA,NA,NA,NA,NA,NA
1007,"деревянная линейка","Выбросить",1,2,1,1,NA,NA,NA,NA,NA,NA
1008,"деревянная линейка","Вывеска для кафе",1,4,2,3,NA,NA,NA,NA,NA,NA
1009,"деревянная линейка","Выгнуть и склеить несколько - пиала",1,2,4,4,NA,NA,NA,NA,NA,NA
1010,"деревянная линейка","Выжечь на ней узор",1,4,3,3,NA,NA,NA,NA,NA,NA
1011,"деревянная линейка","Выравнивание стола",1,2,2,1,NA,NA,NA,NA,NA,NA
1012,"деревянная линейка","Вырезать гребешок для волос",1,4,4,4,NA,NA,NA,NA,NA,NA
1013,"деревянная линейка","Вырезать любую фигурку (трафарет) - создать конструктор из таких фигурок",1,3,4,3,NA,NA,NA,NA,NA,NA
1014,"деревянная линейка","Вырезать различные фигурки",1,3,4,3,NA,NA,NA,NA,NA,NA
1015,"деревянная линейка","Выскоблить глаза",1,2,2,4,NA,NA,NA,NA,NA,NA
1016,"деревянная линейка","Вытаскивать ей цветы из горшков, как лопаткой",1,3,3,3,NA,NA,NA,NA,NA,NA
1017,"деревянная линейка","Выточить из неё бумеранг",1,4,3,3,NA,NA,NA,NA,NA,NA
1018,"деревянная линейка","Гарпун",1,4,3,4,NA,NA,NA,NA,NA,NA
1019,"деревянная линейка","Горизонтальные усы (у С. Дали завивающиеся)",1,4,4,5,NA,NA,NA,NA,NA,NA
1020,"деревянная линейка","Гриф гитары",1,4,4,4,NA,NA,NA,NA,NA,NA
1021,"деревянная линейка","Давать затрещины",1,3,2,2,NA,NA,NA,NA,NA,NA
1022,"деревянная линейка","Дать бывшей девушке и сказать, что это её сестра",1,5,1,4,NA,NA,NA,NA,NA,NA
1023,"деревянная линейка","Дать соседу по лбу",1,3,2,2,NA,NA,NA,NA,NA,NA
1024,"деревянная линейка","Двигать ей угли",1,2,2,3,NA,NA,NA,NA,NA,NA
1025,"деревянная линейка","Декор",1,3,2,2,NA,NA,NA,NA,NA,NA
1026,"деревянная линейка","Декор дома",1,3,2,2,NA,NA,NA,NA,NA,NA
1027,"деревянная линейка","Делать с её помощью рисунки на песке",1,3,3,3,NA,NA,NA,NA,NA,NA
1028,"деревянная линейка","Деревянный домик как искусство",1,3,3,3,NA,NA,NA,NA,NA,NA
1029,"деревянная линейка","Держа у края стола, можно использовать как музыкальный инструмент",1,3,3,2,NA,NA,NA,NA,NA,NA
1030,"деревянная линейка","Держатель",1,2,3,2,NA,NA,NA,NA,NA,NA
1031,"деревянная линейка","Деталь для пропеллера игрушечного вертолёта",1,5,4,3,NA,NA,NA,NA,NA,NA
1032,"деревянная линейка","Дирижёрская палочка",1,4,4,4,NA,NA,NA,NA,NA,NA
1033,"деревянная линейка","Дирижёрская палочка",1,4,4,4,NA,NA,NA,NA,NA,NA
1034,"деревянная линейка","Диэлектрик",1,2,5,4,NA,NA,NA,NA,NA,NA
1035,"деревянная линейка","Для декора дома",1,3,2,2,NA,NA,NA,NA,NA,NA
1036,"деревянная линейка","Для единоборства - тайчи - для стиля ян - изъявления намерения",1,3,4,3,NA,NA,NA,NA,NA,NA
1037,"деревянная линейка","Для закручивания и завязывания бантов из лент",1,3,4,4,NA,NA,NA,NA,NA,NA
1038,"деревянная линейка","Для зафиксирования сломанной конечности",1,3,3,2,NA,NA,NA,NA,NA,NA
1039,"деревянная линейка","Для костра (разжечь или мешать угли)",1,2,2,2,NA,NA,NA,NA,NA,NA
1040,"деревянная линейка","Для костра будет хорошим топливом",1,2,2,2,NA,NA,NA,NA,NA,NA
1041,"деревянная линейка","Для настройки телевизора (сзади, чтобы не отходили провода)",1,4,4,4,NA,NA,NA,NA,NA,NA
1042,"деревянная линейка","Для осанки - кладёшь на макушку и сидишь",1,3,4,4,NA,NA,NA,NA,NA,NA
1043,"деревянная линейка","Для поддержания огня",1,2,2,2,NA,NA,NA,NA,NA,NA
1044,"деревянная линейка","Для построения прямого угла",1,1,4,1,NA,NA,NA,NA,NA,NA
1045,"деревянная линейка","Для растений (подвязывать к линейке)",1,2,2,2,NA,NA,NA,NA,NA,NA
1046,"деревянная линейка","Для растений (поддержка)",1,2,2,2,NA,NA,NA,NA,NA,NA
1047,"деревянная линейка","Для рисования основа",1,2,2,3,NA,NA,NA,NA,NA,NA
1048,"деревянная линейка","Для розжига (расколоть на щепки)",1,2,2,2,NA,NA,NA,NA,NA,NA
1049,"деревянная линейка","Для розжига костра",1,2,2,2,NA,NA,NA,NA,NA,NA
1050,"деревянная линейка","Для рукоприкладства",1,3,2,2,NA,NA,NA,NA,NA,NA
1051,"деревянная линейка","Для строительства",1,2,3,2,NA,NA,NA,NA,NA,NA
1052,"деревянная линейка","Дождь",1,4,1,1,NA,NA,NA,NA,NA,NA
1053,"деревянная линейка","Дом",1,3,1,2,NA,NA,NA,NA,NA,NA
1054,"деревянная линейка","Домик для грызунов",1,3,3,2,NA,NA,NA,NA,NA,NA
1055,"деревянная линейка","Домино",1,5,4,4,NA,NA,NA,NA,NA,NA
1056,"деревянная линейка","Дорожка кокаина",1,4,4,3,NA,NA,NA,NA,NA,NA
1057,"деревянная линейка","Доставать",1,2,3,2,NA,NA,NA,NA,NA,NA
1058,"деревянная линейка","Доставать ею потерянный маленький предмет",1,2,3,3,NA,NA,NA,NA,NA,NA
1059,"деревянная линейка","Доставать из под столов/шкафов упавшие предметы",1,2,3,3,NA,NA,NA,NA,NA,NA
1060,"деревянная линейка","Доставать что-то, что нельзя достать рукой",1,2,3,3,NA,NA,NA,NA,NA,NA
1061,"деревянная линейка","Достать закатившийся под диван мелкий предмет",1,2,3,3,NA,NA,NA,NA,NA,NA
1062,"деревянная линейка","Достать предмет, закатившийся под диван",1,2,3,3,NA,NA,NA,NA,NA,NA
1063,"деревянная линейка","Дразнить/играть с животным",1,3,3,2,NA,NA,NA,NA,NA,NA
1064,"деревянная линейка","Драться как мечом",1,3,2,3,NA,NA,NA,NA,NA,NA
1065,"деревянная линейка","Дрова",1,2,2,2,NA,NA,NA,NA,NA,NA
1066,"деревянная линейка","Дымовая шашка",1,3,3,1,NA,NA,NA,NA,NA,NA
1067,"деревянная линейка","Если взять несколько, можно сделать арт-объект (ёлочку и т.д.)",1,3,3,3,NA,NA,NA,NA,NA,NA
1068,"деревянная линейка","Если вымочить, она хорошо гнётся - моделирование (сделать люстру, самолётик и др.)",1,3,3,3,NA,NA,NA,NA,NA,NA
1069,"деревянная линейка","Если её заточить, то как апельсиновую палочка в маникюре",1,4,4,4,NA,NA,NA,NA,NA,NA
1070,"деревянная линейка","Если её расщепить на большое количество деревянных нитей, из этого можно собрать и выклеить картинку",1,5,5,4,NA,NA,NA,NA,NA,NA
1071,"деревянная линейка","Если их много, можно сделать из них фигуры или надписи на стенах в качестве интерьера",1,3,4,4,NA,NA,NA,NA,NA,NA
1072,"деревянная линейка","Если она длинная, можно привязать к спине и использовать как корсет",1,3,4,3,NA,NA,NA,NA,NA,NA
1073,"деревянная линейка","Если расщепить и размочить, тоже хорошая альтернатива опилкам в хомячьей клетке",1,3,4,3,NA,NA,NA,NA,NA,NA
1074,"деревянная линейка","Если сломалась конечность, то помощь в накладке шины",1,3,3,2,NA,NA,NA,NA,NA,NA
1075,"деревянная линейка","Есть (вместо ложки)",1,2,3,3,NA,NA,NA,NA,NA,NA
1076,"деревянная линейка","Жёрдочка в клетку с птицей",1,3,4,4,NA,NA,NA,NA,NA,NA
1077,"деревянная линейка","За непослушание учеников, учитель давал по затылку",1,3,2,2,NA,NA,NA,NA,NA,NA
1078,"деревянная линейка","Закидывать в обувь, чтобы не портилась форма",1,4,4,3,NA,NA,NA,NA,NA,NA
1079,"деревянная линейка","Закладка",1,2,3,2,NA,NA,NA,NA,NA,NA
1080,"деревянная линейка","Закладка",1,2,3,2,NA,NA,NA,NA,NA,NA
1081,"деревянная линейка","Закладка",1,2,3,2,NA,NA,NA,NA,NA,NA
1082,"деревянная линейка","Закладка",1,2,3,2,NA,NA,NA,NA,NA,NA
1083,"деревянная линейка","Закладка в книгу",1,2,3,2,NA,NA,NA,NA,NA,NA
1084,"деревянная линейка","Закладка в книгу",1,2,3,2,NA,NA,NA,NA,NA,NA
1085,"деревянная линейка","Закладка для книги",1,2,3,2,NA,NA,NA,NA,NA,NA
1086,"деревянная линейка","Закладка для книги",1,2,3,2,NA,NA,NA,NA,NA,NA
1087,"деревянная линейка","Закладка для книги",1,2,3,2,NA,NA,NA,NA,NA,NA
1088,"деревянная линейка","Закладка для книги",1,2,3,2,NA,NA,NA,NA,NA,NA
1089,"деревянная линейка","Заколоть волосы",1,3,4,3,NA,NA,NA,NA,NA,NA
1090,"деревянная линейка","Закручивать деревянной линейкой шурупы",1,3,4,4,NA,NA,NA,NA,NA,NA
1091,"деревянная линейка","Закрыть щель в полу",1,2,3,4,NA,NA,NA,NA,NA,NA
1092,"деревянная линейка","Заноза для великана",1,3,4,5,NA,NA,NA,NA,NA,NA
1093,"деревянная линейка","Записать сэмпл ударного звука для песни",1,3,4,4,NA,NA,NA,NA,NA,NA
1094,"деревянная линейка","Зарыть линейку в землю",1,2,1,2,NA,NA,NA,NA,NA,NA
1095,"деревянная линейка","Заткнуть течь в лодке",1,2,3,4,NA,NA,NA,NA,NA,NA
1096,"деревянная линейка","Заточить и резать",1,3,3,2,NA,NA,NA,NA,NA,NA
1097,"деревянная линейка","Заточить край и резать что-то мягкое",1,3,3,2,NA,NA,NA,NA,NA,NA
1098,"деревянная линейка","Затыкать щели в половицах",1,2,3,3,NA,NA,NA,NA,NA,NA
1099,"деревянная линейка","Затычка для протекающей крыши",1,2,3,3,NA,NA,NA,NA,NA,NA
1100,"деревянная линейка","Защищаться",1,3,2,2,NA,NA,NA,NA,NA,NA
1101,"деревянная линейка","Защищаться (как мечом)",1,3,2,2,NA,NA,NA,NA,NA,NA
1102,"деревянная линейка","Зубочистка",1,2,3,3,NA,NA,NA,NA,NA,NA
1103,"деревянная линейка","Зубочистка (если её разломать)",1,2,3,3,NA,NA,NA,NA,NA,NA
1104,"деревянная линейка","Игрушечный ""мостик""",1,3,3,3,NA,NA,NA,NA,NA,NA
1105,"деревянная линейка","Игрушка",1,2,2,2,NA,NA,NA,NA,NA,NA
1106,"деревянная линейка","Игрушка для питомца",1,3,2,2,NA,NA,NA,NA,NA,NA
1107,"деревянная линейка","Игрушка для питомца",1,3,2,2,NA,NA,NA,NA,NA,NA
1108,"деревянная линейка","Игрушка для собаки",1,3,2,2,NA,NA,NA,NA,NA,NA
1109,"деревянная линейка","Игрушка/пистолет и т.д.",1,3,2,2,NA,NA,NA,NA,NA,NA
1110,"деревянная линейка","Из линеек можно сложить пол (как паркет)",1,2,3,3,NA,NA,NA,NA,NA,NA
1111,"деревянная линейка","Из неё можно сделать ""мебель"" для мелкого животного",1,3,3,3,NA,NA,NA,NA,NA,NA
1112,"деревянная линейка","Извлечение музыки за счёт колебаний и вибраций оттянутой линейки",1,3,3,2,NA,NA,NA,NA,NA,NA
1113,"деревянная линейка","Изготавливать из неё самогон (спирт)",1,4,5,5,NA,NA,NA,NA,NA,NA
1114,"деревянная линейка","Измерение поверхности",1,1,1,1,NA,NA,NA,NA,NA,NA
1115,"деревянная линейка","Измерить",1,1,1,1,NA,NA,NA,NA,NA,NA
1116,"деревянная линейка","Измерить глубину сугроба",1,1,2,3,NA,NA,NA,NA,NA,NA
1117,"деревянная линейка","Измерить ей длину стопы",1,1,1,1,NA,NA,NA,NA,NA,NA
1118,"деревянная линейка","Изогнуть",1,1,1,1,NA,NA,NA,NA,NA,NA
1119,"деревянная линейка","Инвентарь спортзала (ходить по линейке)",1,3,2,4,NA,NA,NA,NA,NA,NA
1120,"деревянная линейка","Инсталляции времени",1,3,1,1,NA,NA,NA,NA,NA,NA
1121,"деревянная линейка","Инструмент для битья ребёнка/ дрессировки собаки",1,3,2,2,NA,NA,NA,NA,NA,NA
1122,"деревянная линейка","Инструмент для исполнения лёгких физических наказаний",1,3,2,2,NA,NA,NA,NA,NA,NA
1123,"деревянная линейка","Инструмент, чтобы достать что-то из труднодоступного места",1,2,3,2,NA,NA,NA,NA,NA,NA
