participant ID,object,use_number,use,rater_1,rater_2,rater_3,rater_4,rater_5,rater_6,rater_7,rater_8,rater_9,rater_10,rater_11,rater_12,rater_13,rater_14,rater_15,rater_16,rater_17,rater_18,rater_19,rater_20,rater_21,rater_22,rater_23,rater_24,rater_25,rater_26,rater_27,rater_28,rater_29,rater_30,rater_31,rater_32,rater_33,rater_34,rater_35,rater_36,rater_37,rater_38,rater_39,rater_40,rater_41,rater_42,rater_43,rater_44,rater_45
1686,צמיג,2,נדנדה,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan
1686,צמיג,3,אביזר למכונית,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan
1686,צמיג,4,תיק,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
1798,צמיג,1,כסא,nan,3.0,nan,nan,nan,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,2.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan
1798,צמיג,2,נדנדה,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan
1798,צמיג,3,חלק ממסלול בפארק חבלים,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan
1798,צמיג,4,בריכה קטנה,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1895,צמיג,1,כסא,nan,3.0,nan,nan,nan,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,2.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan
1895,צמיג,2,רגל שולחן,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,3.0,nan,nan,nan
1895,צמיג,3,מסלול מכשולים,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan
1895,צמיג,4,מגביה ללפטופ,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
1895,צמיג,5,שק אגרוף,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,3.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
1895,צמיג,6,לצייר עליו,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
1895,צמיג,7,פריט עיצובי,nan,4.0,nan,nan,nan,nan,nan,5.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1895,צמיג,8,פריט לסימון שבילים,nan,3.0,nan,nan,nan,nan,nan,2.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,3.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan
1514,צמיג,1,כסא,nan,3.0,nan,nan,nan,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,2.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan
1514,צמיג,2,שולחן,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,3.0,nan,nan,nan
1514,צמיג,3,נדנדה,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan
1514,צמיג,4,לצייר עליו,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
1514,צמיג,5,פריט עיצובי,nan,4.0,nan,nan,nan,nan,nan,5.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1514,צמיג,6,אביזר למכונית,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan
1514,צמיג,7,בריכה קטנה,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1514,צמיג,8,צעצוע משחק,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,4.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan
1812,צמיג,1,משקולת כושר,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan
1812,צמיג,2,עציץ,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1812,צמיג,3,נדנדה,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan
1812,צמיג,4,מסגרת לתמונה,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,3.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
1812,צמיג,5,ארגז חול לחתול,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1781,צמיג,1,משקולת כושר,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan
1781,צמיג,2,טרמפולינה,nan,4.0,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
1781,צמיג,3,לקפוץ בין צמיגים לאימון זריזות,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,5.0,nan,nan,nan
1883,צמיג,1,עציץ,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1883,צמיג,2,מתקן התחככות לחתול,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,3.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan
1883,צמיג,3,משחק לחתול כשמים כדור בפנים,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,5.0,nan,nan,nan
1526,צמיג,1,משקולת כושר,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan
1526,צמיג,2,עציץ,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1526,צמיג,3,סימון לשער במשחקי כדור,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,3.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan
825,צמיג,1,משקולת כושר,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan
825,צמיג,2,עציץ,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
825,צמיג,3,מניעת התנגשות של ספינות ברציף,nan,4.0,nan,nan,nan,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,3.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan
825,צמיג,4,הדום,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,3.0,nan,nan,nan
825,צמיג,5,לשים במגרש כלבים,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan
1836,צמיג,1,כסא,nan,3.0,nan,nan,nan,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,2.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan
1836,צמיג,2,שולחן,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,3.0,nan,nan,nan
1836,צמיג,3,משקולת כושר,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan
1836,צמיג,4,פסל,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,5.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1836,צמיג,5,נדנדה,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan
1836,צמיג,6,לשרוף במחאה,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan
392,צמיג,1,כסא,nan,3.0,nan,nan,nan,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,2.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan
392,צמיג,2,חצאית,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,3.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
392,צמיג,3,מטרה לחץ וקשת,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,nan,4.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan
1652,צמיג,1,גלגל בריכה,nan,5.0,nan,nan,nan,nan,nan,3.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,4.0,nan,nan,nan
1652,צמיג,2,משקולת כושר,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan
1652,צמיג,3,עציץ,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1652,צמיג,4,טרמפולינה,nan,4.0,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
1652,צמיג,5,ליצור ממנו בריכת נוי,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,4.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,3.0,nan,nan,nan
1813,צמיג,1,להתגלגל בתוכו מגבעה,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,4.0,nan,nan,nan
1813,צמיג,2,דריסת חרקים,nan,5.0,nan,nan,nan,nan,nan,1.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan
1813,צמיג,3,גלגל הצלה,nan,5.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan
1596,צמיג,1,משקולת כושר,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan
1596,צמיג,2,ספסל,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,2.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,4.0,nan,nan,nan
1596,צמיג,3,עציץ,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1596,צמיג,4,טרמפולינה,nan,4.0,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
1596,צמיג,5,להשתמש בו בשביל להפיק חשמל בדומה לגנרטור שצריך לגלגל,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan
1596,צמיג,6,אביזר קרקס,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1596,צמיג,7,חוות גידול נמלים,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,3.0,nan,nan,nan
1596,צמיג,8,בריכה קטנה,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
412,צמיג,1,כסא,nan,3.0,nan,nan,nan,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,2.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan
412,צמיג,2,שולחן,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,3.0,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,3.0,nan,nan,nan
412,צמיג,3,שרשרת אופנתית,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
412,צמיג,4,מסגרת לתמונה,nan,5.0,nan,nan,nan,nan,nan,5.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,nan,5.0,nan,3.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,3.0,nan,nan,nan
412,צמיג,5,כלוב לחייה,nan,4.0,nan,nan,nan,nan,nan,3.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,5.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,3.0,nan,nan,nan
1673,צמיג,1,משקולת כושר,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan
1673,צמיג,2,ספסל,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,2.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,4.0,nan,nan,nan
1673,צמיג,3,עציץ,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,5.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,4.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1673,צמיג,4,אביזר למכונית,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan
1673,צמיג,5,להישען עליו,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,3.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,3.0,nan,nan,nan
1316,צמיג,1,משקולת כושר,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,2.0,nan,nan,nan
1316,צמיג,2,מסלול מכשולים,nan,2.0,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,4.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,2.0,nan,nan,nan
1316,צמיג,3,בסיס ליצירת ריהוט,nan,5.0,nan,nan,nan,nan,nan,4.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,4.0,nan,nan,nan
1316,צמיג,4,צעצוע משחק,nan,4.0,nan,nan,nan,nan,nan,4.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,4.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,4.0,nan,nan,nan
1316,צמיג,5,הגבהה,nan,3.0,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,4.0,nan,3.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan
1513,צמיג,1,אביזר למכונית,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,1.0,nan,nan,1.0,nan,nan,nan,nan,nan,nan,nan,1.0,nan,1.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,1.0,nan,nan,nan
1513,צמיג,2,לתת מראה יפה לרכב,nan,3.0,nan,nan,nan,nan,nan,2.0,nan,nan,2.0,nan,nan,nan,nan,nan,nan,2.0,nan,nan,3.0,nan,nan,nan,nan,nan,nan,nan,2.0,nan,2.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,3.0,nan,nan,nan
